target,model,seed,test_block,cycle,cycle_run,true_event_cycle,event_detected_on_positive_window,normal_cycle_false_alarm,window_count,predicted_positive_window_count
GripLost,lstm,44,5,111,110,0,,0.0,16,0
GripLost,lstm,44,5,112,111,0,,0.0,15,0
GripLost,lstm,44,5,113,112,0,,1.0,15,4
GripLost,lstm,44,5,114,113,0,,0.0,16,0
GripLost,lstm,44,5,115,114,0,,1.0,43,5
GripLost,lstm,44,5,116,115,0,,1.0,15,2
GripLost,lstm,44,5,117,116,0,,1.0,19,1
GripLost,lstm,44,5,118,117,0,,0.0,30,0
GripLost,lstm,44,5,119,118,0,,0.0,16,0
GripLost,lstm,44,5,120,119,0,,1.0,15,6
GripLost,lstm,44,5,121,120,0,,0.0,16,0
GripLost,lstm,44,5,122,121,0,,0.0,15,0
GripLost,lstm,44,5,123,122,0,,0.0,14,0
GripLost,lstm,44,5,124,123,0,,0.0,16,0
GripLost,lstm,44,5,125,124,0,,0.0,13,0
GripLost,lstm,42,7,151,129,0,,0.0,15,0
GripLost,lstm,42,7,152,130,0,,0.0,21,0
GripLost,lstm,42,7,153,131,0,,0.0,15,0
GripLost,lstm,42,7,154,132,0,,1.0,16,1
GripLost,lstm,42,7,155,133,0,,0.0,15,0
GripLost,lstm,42,7,156,134,0,,0.0,15,0
GripLost,lstm,42,7,157,135,0,,0.0,16,0
GripLost,lstm,42,7,159,137,0,,0.0,23,0
GripLost,lstm,42,7,160,138,1,1.0,,16,9
GripLost,lstm,42,7,161,139,0,,0.0,15,0
GripLost,lstm,42,7,162,140,0,,0.0,15,0
GripLost,lstm,42,7,163,141,0,,1.0,44,1
GripLost,lstm,42,7,164,142,1,1.0,,21,8
GripLost,lstm,42,7,165,143,0,,1.0,15,1
GripLost,lstm,42,7,166,144,0,,0.0,15,0
GripLost,lstm,42,7,167,145,0,,0.0,15,0
GripLost,lstm,42,7,168,146,0,,1.0,16,2
GripLost,lstm,42,7,169,147,0,,0.0,15,0
GripLost,lstm,42,7,170,148,0,,1.0,47,6
GripLost,lstm,42,7,171,149,0,,0.0,15,0
GripLost,lstm,42,7,172,150,0,,0.0,15,0
GripLost,lstm,42,7,173,151,1,1.0,,21,8
GripLost,lstm,42,7,174,152,1,1.0,,19,6
GripLost,lstm,42,7,175,153,0,,0.0,35,0
GripLost,lstm,43,7,151,129,0,,0.0,15,0
GripLost,lstm,43,7,152,130,0,,0.0,21,0
GripLost,lstm,43,7,153,131,0,,0.0,15,0
GripLost,lstm,43,7,154,132,0,,1.0,16,4
GripLost,lstm,43,7,155,133,0,,0.0,15,0
GripLost,lstm,43,7,156,134,0,,0.0,15,0
GripLost,lstm,43,7,157,135,0,,0.0,16,0
GripLost,lstm,43,7,159,137,0,,0.0,23,0
GripLost,lstm,43,7,160,138,1,1.0,,16,9
GripLost,lstm,43,7,161,139,0,,0.0,15,0
GripLost,lstm,43,7,162,140,0,,0.0,15,0
GripLost,lstm,43,7,163,141,0,,1.0,44,1
GripLost,lstm,43,7,164,142,1,1.0,,21,6
GripLost,lstm,43,7,165,143,0,,1.0,15,3
GripLost,lstm,43,7,166,144,0,,0.0,15,0
GripLost,lstm,43,7,167,145,0,,0.0,15,0
GripLost,lstm,43,7,168,146,0,,1.0,16,1
GripLost,lstm,43,7,169,147,0,,0.0,15,0
GripLost,lstm,43,7,170,148,0,,1.0,47,8
GripLost,lstm,43,7,171,149,0,,1.0,15,1
GripLost,lstm,43,7,172,150,0,,0.0,15,0
GripLost,lstm,43,7,173,151,1,1.0,,21,8
GripLost,lstm,43,7,174,152,1,1.0,,19,6
GripLost,lstm,43,7,175,153,0,,0.0,35,0
GripLost,lstm,44,7,151,129,0,,0.0,15,0
GripLost,lstm,44,7,152,130,0,,0.0,21,0
GripLost,lstm,44,7,153,131,0,,0.0,15,0
GripLost,lstm,44,7,154,132,0,,1.0,16,4
GripLost,lstm,44,7,155,133,0,,0.0,15,0
GripLost,lstm,44,7,156,134,0,,0.0,15,0
GripLost,lstm,44,7,157,135,0,,0.0,16,0
GripLost,lstm,44,7,159,137,0,,0.0,23,0
GripLost,lstm,44,7,160,138,1,1.0,,16,11
GripLost,lstm,44,7,161,139,0,,0.0,15,0
GripLost,lstm,44,7,162,140,0,,0.0,15,0
GripLost,lstm,44,7,163,141,0,,1.0,44,6
GripLost,lstm,44,7,164,142,1,1.0,,21,7
GripLost,lstm,44,7,165,143,0,,1.0,15,4
GripLost,lstm,44,7,166,144,0,,0.0,15,0
GripLost,lstm,44,7,167,145,0,,1.0,15,1
GripLost,lstm,44,7,168,146,0,,1.0,16,1
GripLost,lstm,44,7,169,147,0,,0.0,15,0
GripLost,lstm,44,7,170,148,0,,1.0,47,14
GripLost,lstm,44,7,171,149,0,,0.0,15,0
GripLost,lstm,44,7,172,150,0,,0.0,15,0
GripLost,lstm,44,7,173,151,1,1.0,,21,11
GripLost,lstm,44,7,174,152,1,1.0,,19,6
GripLost,lstm,44,7,175,153,0,,0.0,35,0
GripLost,lstm,42,8,176,154,0,,1.0,15,3
GripLost,lstm,42,8,177,155,0,,1.0,15,2
GripLost,lstm,42,8,178,156,0,,1.0,16,1
GripLost,lstm,42,8,179,157,0,,1.0,15,1
GripLost,lstm,42,8,180,158,1,1.0,,15,1
GripLost,lstm,42,8,181,159,0,,1.0,14,1
GripLost,lstm,42,8,182,160,0,,1.0,18,2
GripLost,lstm,42,8,183,161,0,,0.0,38,0
GripLost,lstm,42,8,184,162,0,,1.0,15,3
GripLost,lstm,42,8,185,163,0,,0.0,6,0
GripLost,lstm,42,8,199,176,0,,0.0,7,0
GripLost,lstm,42,8,200,177,1,1.0,,15,5
GripLost,lstm,43,8,176,154,0,,1.0,15,4
GripLost,lstm,43,8,177,155,0,,1.0,15,2
GripLost,lstm,43,8,178,156,0,,1.0,16,7
GripLost,lstm,43,8,179,157,0,,1.0,15,9
GripLost,lstm,43,8,180,158,1,1.0,,15,10
GripLost,lstm,43,8,181,159,0,,1.0,14,1
GripLost,lstm,43,8,182,160,0,,1.0,18,3
GripLost,lstm,43,8,183,161,0,,1.0,38,13
GripLost,lstm,43,8,184,162,0,,1.0,15,1
GripLost,lstm,43,8,185,163,0,,0.0,6,0
GripLost,lstm,43,8,199,176,0,,0.0,7,0
GripLost,lstm,43,8,200,177,1,1.0,,15,11
GripLost,lstm,44,8,176,154,0,,1.0,15,6
GripLost,lstm,44,8,177,155,0,,1.0,15,4
GripLost,lstm,44,8,178,156,0,,1.0,16,2
GripLost,lstm,44,8,179,157,0,,1.0,15,2
GripLost,lstm,44,8,180,158,1,0.0,,15,1
GripLost,lstm,44,8,181,159,0,,1.0,14,1
GripLost,lstm,44,8,182,160,0,,1.0,18,5
GripLost,lstm,44,8,183,161,0,,1.0,38,3
GripLost,lstm,44,8,184,162,0,,1.0,15,4
GripLost,lstm,44,8,185,163,0,,0.0,6,0
GripLost,lstm,44,8,199,176,0,,1.0,7,3
GripLost,lstm,44,8,200,177,1,1.0,,15,4
GripLost,lstm,42,9,201,178,0,,1.0,30,2
GripLost,lstm,42,9,202,179,1,1.0,,15,8
GripLost,lstm,42,9,203,180,0,,0.0,15,0
GripLost,lstm,42,9,204,181,0,,1.0,38,13
GripLost,lstm,42,9,205,182,0,,1.0,16,4
GripLost,lstm,42,9,206,183,0,,0.0,18,0
GripLost,lstm,42,9,207,184,0,,0.0,15,0
GripLost,lstm,42,9,208,185,1,1.0,,14,10
GripLost,lstm,42,9,209,186,0,,0.0,15,0
GripLost,lstm,42,9,210,187,0,,1.0,49,21
GripLost,lstm,42,9,211,188,0,,0.0,15,0
GripLost,lstm,42,9,212,189,0,,1.0,19,1
GripLost,lstm,42,9,213,190,0,,0.0,15,0
GripLost,lstm,42,9,214,191,1,1.0,,40,23
GripLost,lstm,42,9,215,192,0,,1.0,31,4
GripLost,lstm,42,9,216,193,1,1.0,,16,4
GripLost,lstm,42,9,217,194,0,,0.0,17,0
GripLost,lstm,42,9,218,195,0,,0.0,18,0
GripLost,lstm,42,9,219,196,1,1.0,,23,8
GripLost,lstm,42,9,220,197,0,,1.0,32,8
GripLost,lstm,42,9,221,198,1,1.0,,19,3
GripLost,lstm,42,9,222,199,0,,1.0,18,2
GripLost,lstm,42,9,223,200,0,,0.0,19,0
GripLost,lstm,42,9,224,201,0,,0.0,19,0
GripLost,lstm,42,9,225,202,0,,0.0,19,0
GripLost,lstm,42,9,224,210,0,,0.0,16,0
GripLost,lstm,43,9,201,178,0,,1.0,30,1
GripLost,lstm,43,9,202,179,1,1.0,,15,9
GripLost,lstm,43,9,203,180,0,,1.0,15,1
GripLost,lstm,43,9,204,181,0,,1.0,38,11
GripLost,lstm,43,9,205,182,0,,1.0,16,5
GripLost,lstm,43,9,206,183,0,,0.0,18,0
GripLost,lstm,43,9,207,184,0,,0.0,15,0
GripLost,lstm,43,9,208,185,1,1.0,,14,10
GripLost,lstm,43,9,209,186,0,,0.0,15,0
GripLost,lstm,43,9,210,187,0,,1.0,49,18
GripLost,lstm,43,9,211,188,0,,0.0,15,0
GripLost,lstm,43,9,212,189,0,,0.0,19,0
GripLost,lstm,43,9,213,190,0,,0.0,15,0
GripLost,lstm,43,9,214,191,1,1.0,,40,22
GripLost,lstm,43,9,215,192,0,,1.0,31,2
GripLost,lstm,43,9,216,193,1,1.0,,16,5
GripLost,lstm,43,9,217,194,0,,0.0,17,0
GripLost,lstm,43,9,218,195,0,,0.0,18,0
GripLost,lstm,43,9,219,196,1,1.0,,23,7
GripLost,lstm,43,9,220,197,0,,1.0,32,6
GripLost,lstm,43,9,221,198,1,1.0,,19,4
GripLost,lstm,43,9,222,199,0,,1.0,18,2
GripLost,lstm,43,9,223,200,0,,0.0,19,0
GripLost,lstm,43,9,224,201,0,,0.0,19,0
GripLost,lstm,43,9,225,202,0,,0.0,19,0
GripLost,lstm,43,9,224,210,0,,0.0,16,0
GripLost,lstm,44,9,201,178,0,,1.0,30,4
GripLost,lstm,44,9,202,179,1,0.0,,15,1
GripLost,lstm,44,9,203,180,0,,1.0,15,2
GripLost,lstm,44,9,204,181,0,,1.0,38,4
GripLost,lstm,44,9,205,182,0,,1.0,16,2
GripLost,lstm,44,9,206,183,0,,1.0,18,7
GripLost,lstm,44,9,207,184,0,,1.0,15,6
GripLost,lstm,44,9,208,185,1,1.0,,14,1
GripLost,lstm,44,9,209,186,0,,1.0,15,6
GripLost,lstm,44,9,210,187,0,,1.0,49,2
GripLost,lstm,44,9,211,188,0,,1.0,15,4
GripLost,lstm,44,9,212,189,0,,1.0,19,5
GripLost,lstm,44,9,213,190,0,,1.0,15,5
GripLost,lstm,44,9,214,191,1,1.0,,40,4
GripLost,lstm,44,9,215,192,0,,1.0,31,5
GripLost,lstm,44,9,216,193,1,0.0,,16,0
GripLost,lstm,44,9,217,194,0,,1.0,17,2
GripLost,lstm,44,9,218,195,0,,1.0,18,3
GripLost,lstm,44,9,219,196,1,1.0,,23,2
GripLost,lstm,44,9,220,197,0,,1.0,32,6
GripLost,lstm,44,9,221,198,1,1.0,,19,3
GripLost,lstm,44,9,222,199,0,,1.0,18,1
GripLost,lstm,44,9,223,200,0,,1.0,19,5
GripLost,lstm,44,9,224,201,0,,1.0,19,1
GripLost,lstm,44,9,225,202,0,,1.0,19,1
GripLost,lstm,44,9,224,210,0,,1.0,16,1
GripLost,lstm,42,10,226,203,0,,1.0,19,5
GripLost,lstm,42,10,227,204,0,,0.0,18,0
GripLost,lstm,42,10,229,205,0,,1.0,42,12
GripLost,lstm,42,10,230,206,0,,1.0,18,6
GripLost,lstm,42,10,231,207,0,,1.0,35,7
GripLost,lstm,42,10,232,208,0,,0.0,15,0
GripLost,lstm,42,10,233,209,0,,0.0,31,0
GripLost,lstm,42,10,230,216,0,,0.0,20,0
GripLost,lstm,42,10,231,217,0,,1.0,18,2
GripLost,lstm,42,10,232,218,1,1.0,,20,15
GripLost,lstm,42,10,233,219,1,1.0,,15,11
GripLost,lstm,42,10,234,220,1,1.0,,52,27
GripLost,lstm,42,10,235,221,0,,1.0,18,6
GripLost,lstm,42,10,236,222,0,,1.0,15,8
GripLost,lstm,42,10,237,223,1,1.0,,43,19
GripLost,lstm,42,10,238,224,0,,1.0,15,2
GripLost,lstm,42,10,239,225,0,,1.0,34,20
GripLost,lstm,42,10,240,226,0,,1.0,37,24
GripLost,lstm,42,10,241,227,0,,1.0,15,9
GripLost,lstm,42,10,242,228,0,,1.0,43,6
GripLost,lstm,42,10,243,229,0,,0.0,16,0
GripLost,lstm,42,10,245,230,0,,0.0,15,0
GripLost,lstm,42,10,246,231,0,,1.0,40,16
GripLost,lstm,42,10,247,232,1,1.0,,46,26
GripLost,lstm,42,10,248,233,0,,0.0,15,0
GripLost,lstm,42,10,249,234,0,,1.0,37,14
GripLost,lstm,42,10,250,235,1,1.0,,33,14
GripLost,lstm,43,10,226,203,0,,0.0,19,0
GripLost,lstm,43,10,227,204,0,,0.0,18,0
GripLost,lstm,43,10,229,205,0,,0.0,42,0
GripLost,lstm,43,10,230,206,0,,0.0,18,0
GripLost,lstm,43,10,231,207,0,,0.0,35,0
GripLost,lstm,43,10,232,208,0,,0.0,15,0
GripLost,lstm,43,10,233,209,0,,0.0,31,0
GripLost,lstm,43,10,230,216,0,,0.0,20,0
GripLost,lstm,43,10,231,217,0,,0.0,18,0
GripLost,lstm,43,10,232,218,1,1.0,,20,10
GripLost,lstm,43,10,233,219,1,1.0,,15,10
GripLost,lstm,43,10,234,220,1,0.0,,52,1
GripLost,lstm,43,10,235,221,0,,0.0,18,0
GripLost,lstm,43,10,236,222,0,,1.0,15,8
GripLost,lstm,43,10,237,223,1,1.0,,43,9
GripLost,lstm,43,10,238,224,0,,0.0,15,0
GripLost,lstm,43,10,239,225,0,,1.0,34,4
GripLost,lstm,43,10,240,226,0,,1.0,37,4
GripLost,lstm,43,10,241,227,0,,1.0,15,8
GripLost,lstm,43,10,242,228,0,,0.0,43,0
GripLost,lstm,43,10,243,229,0,,0.0,16,0
GripLost,lstm,43,10,245,230,0,,0.0,15,0
GripLost,lstm,43,10,246,231,0,,1.0,40,2
GripLost,lstm,43,10,247,232,1,0.0,,46,0
GripLost,lstm,43,10,248,233,0,,0.0,15,0
GripLost,lstm,43,10,249,234,0,,0.0,37,0
GripLost,lstm,43,10,250,235,1,1.0,,33,10
GripLost,lstm,44,10,226,203,0,,1.0,19,1
GripLost,lstm,44,10,227,204,0,,0.0,18,0
GripLost,lstm,44,10,229,205,0,,0.0,42,0
GripLost,lstm,44,10,230,206,0,,1.0,18,3
GripLost,lstm,44,10,231,207,0,,0.0,35,0
GripLost,lstm,44,10,232,208,0,,1.0,15,1
GripLost,lstm,44,10,233,209,0,,0.0,31,0
GripLost,lstm,44,10,230,216,0,,0.0,20,0
GripLost,lstm,44,10,231,217,0,,1.0,18,1
GripLost,lstm,44,10,232,218,1,1.0,,20,14
GripLost,lstm,44,10,233,219,1,1.0,,15,10
GripLost,lstm,44,10,234,220,1,0.0,,52,5
GripLost,lstm,44,10,235,221,0,,1.0,18,3
GripLost,lstm,44,10,236,222,0,,1.0,15,8
GripLost,lstm,44,10,237,223,1,1.0,,43,10
GripLost,lstm,44,10,238,224,0,,1.0,15,2
GripLost,lstm,44,10,239,225,0,,1.0,34,14
GripLost,lstm,44,10,240,226,0,,1.0,37,16
GripLost,lstm,44,10,241,227,0,,1.0,15,8
GripLost,lstm,44,10,242,228,0,,0.0,43,0
GripLost,lstm,44,10,243,229,0,,0.0,16,0
GripLost,lstm,44,10,245,230,0,,0.0,15,0
GripLost,lstm,44,10,246,231,0,,1.0,40,5
GripLost,lstm,44,10,247,232,1,1.0,,46,7
GripLost,lstm,44,10,248,233,0,,0.0,15,0
GripLost,lstm,44,10,249,234,0,,1.0,37,1
GripLost,lstm,44,10,250,235,1,1.0,,33,10
System_Failure,rf_window_features,42,1,1,1,1,1.0,,30,5
System_Failure,rf_window_features,42,1,2,2,1,1.0,,37,15
System_Failure,rf_window_features,42,1,3,3,0,,1.0,17,1
System_Failure,rf_window_features,42,1,4,4,0,,0.0,15,0
System_Failure,rf_window_features,42,1,5,5,1,1.0,,18,8
System_Failure,rf_window_features,42,1,6,6,1,1.0,,22,11
System_Failure,rf_window_features,42,1,8,8,0,,0.0,15,0
System_Failure,rf_window_features,42,1,9,9,0,,0.0,15,0
System_Failure,rf_window_features,42,1,10,10,0,,0.0,15,0
System_Failure,rf_window_features,42,1,11,11,0,,0.0,16,0
System_Failure,rf_window_features,42,1,12,12,0,,0.0,15,0
System_Failure,rf_window_features,42,1,13,13,0,,0.0,15,0
System_Failure,rf_window_features,42,1,14,14,1,1.0,,19,6
System_Failure,rf_window_features,42,1,15,15,1,1.0,,14,5
System_Failure,rf_window_features,42,1,16,16,0,,0.0,16,0
System_Failure,rf_window_features,42,1,17,17,0,,0.0,15,0
System_Failure,rf_window_features,42,1,18,18,0,,0.0,16,0
System_Failure,rf_window_features,42,1,19,19,0,,0.0,15,0
System_Failure,rf_window_features,42,1,20,20,0,,0.0,15,0
System_Failure,rf_window_features,42,1,21,21,0,,0.0,16,0
System_Failure,rf_window_features,42,1,22,22,1,1.0,,27,12
System_Failure,rf_window_features,42,1,23,23,0,,0.0,15,0
System_Failure,rf_window_features,42,1,24,24,0,,0.0,15,0
System_Failure,rf_window_features,42,1,25,25,0,,0.0,16,0
System_Failure,rf_window_features,42,2,26,26,0,,0.0,15,0
System_Failure,rf_window_features,42,2,27,27,0,,0.0,15,0
System_Failure,rf_window_features,42,2,28,28,0,,0.0,16,0
System_Failure,rf_window_features,42,2,29,29,0,,0.0,15,0
System_Failure,rf_window_features,42,2,30,30,0,,0.0,15,0
System_Failure,rf_window_features,42,2,31,31,0,,0.0,14,0
System_Failure,rf_window_features,42,2,32,32,0,,0.0,15,0
System_Failure,rf_window_features,42,2,33,33,0,,0.0,16,0
System_Failure,rf_window_features,42,2,34,34,0,,0.0,15,0
System_Failure,rf_window_features,42,2,35,35,1,1.0,,20,5
System_Failure,rf_window_features,42,2,36,36,1,1.0,,24,14
System_Failure,rf_window_features,42,2,37,37,0,,0.0,15,0
System_Failure,rf_window_features,42,2,38,38,0,,0.0,15,0
System_Failure,rf_window_features,42,2,39,39,1,1.0,,15,10
System_Failure,rf_window_features,42,2,40,40,1,1.0,,20,6
System_Failure,rf_window_features,42,2,41,41,0,,0.0,15,0
System_Failure,rf_window_features,42,2,42,42,1,1.0,,71,70
System_Failure,rf_window_features,42,2,43,43,0,,0.0,15,0
System_Failure,rf_window_features,42,2,44,44,0,,0.0,15,0
System_Failure,rf_window_features,42,2,45,45,0,,0.0,15,0
System_Failure,rf_window_features,42,2,48,48,0,,0.0,15,0
System_Failure,rf_window_features,42,2,49,49,0,,0.0,15,0
System_Failure,rf_window_features,42,2,50,50,0,,0.0,15,0
System_Failure,rf_window_features,42,3,51,51,0,,0.0,15,0
System_Failure,rf_window_features,42,3,52,52,0,,0.0,15,0
System_Failure,rf_window_features,42,3,53,53,1,1.0,,43,26
System_Failure,rf_window_features,42,3,54,54,0,,0.0,15,0
System_Failure,rf_window_features,42,3,55,55,0,,0.0,15,0
System_Failure,rf_window_features,42,3,56,56,0,,0.0,15,0
System_Failure,rf_window_features,42,3,57,57,0,,1.0,32,3
System_Failure,rf_window_features,42,3,58,58,0,,0.0,15,0
System_Failure,rf_window_features,42,3,59,59,0,,0.0,15,0
System_Failure,rf_window_features,42,3,60,60,0,,0.0,16,0
System_Failure,rf_window_features,42,3,61,61,0,,0.0,13,0
System_Failure,rf_window_features,42,3,62,62,0,,1.0,16,1
System_Failure,rf_window_features,42,3,63,63,1,1.0,,31,19
System_Failure,rf_window_features,42,3,64,64,1,1.0,,16,11
System_Failure,rf_window_features,42,3,65,65,1,1.0,,13,4
System_Failure,rf_window_features,42,3,66,66,0,,0.0,17,0
System_Failure,rf_window_features,42,3,67,67,1,1.0,,15,6
System_Failure,rf_window_features,42,3,68,68,0,,0.0,15,0
System_Failure,rf_window_features,42,3,69,69,1,1.0,,24,17
System_Failure,rf_window_features,42,3,70,70,0,,0.0,15,0
System_Failure,rf_window_features,42,3,71,71,0,,1.0,9,1
System_Failure,rf_window_features,42,3,72,72,0,,0.0,15,0
System_Failure,rf_window_features,42,3,73,73,0,,0.0,16,0
System_Failure,rf_window_features,42,3,75,74,0,,0.0,15,0
System_Failure,rf_window_features,42,4,76,75,1,1.0,,15,3
System_Failure,rf_window_features,42,4,85,84,0,,1.0,20,6
System_Failure,rf_window_features,42,4,86,85,1,1.0,,20,13
System_Failure,rf_window_features,42,4,87,86,1,1.0,,20,6
System_Failure,rf_window_features,42,4,88,87,0,,0.0,15,0
System_Failure,rf_window_features,42,4,89,88,0,,0.0,15,0
System_Failure,rf_window_features,42,4,90,89,0,,0.0,15,0
System_Failure,rf_window_features,42,4,91,90,1,1.0,,15,7
System_Failure,rf_window_features,42,4,92,91,1,1.0,,15,7
System_Failure,rf_window_features,42,4,93,92,0,,0.0,15,0
System_Failure,rf_window_features,42,4,94,93,0,,0.0,15,0
System_Failure,rf_window_features,42,4,95,94,1,1.0,,15,5
System_Failure,rf_window_features,42,4,96,95,1,1.0,,7,4
System_Failure,rf_window_features,42,4,97,96,1,1.0,,15,5
System_Failure,rf_window_features,42,4,98,97,0,,0.0,15,0
System_Failure,rf_window_features,42,4,99,98,1,1.0,,92,53
System_Failure,rf_window_features,42,4,100,99,0,,0.0,15,0
System_Failure,rf_window_features,42,5,101,100,0,,0.0,15,0
System_Failure,rf_window_features,42,5,102,101,0,,0.0,15,0
System_Failure,rf_window_features,42,5,103,102,1,1.0,,54,32
System_Failure,rf_window_features,42,5,104,103,0,,0.0,2,0
System_Failure,rf_window_features,42,5,105,104,1,1.0,,14,6
System_Failure,rf_window_features,42,5,106,105,0,,0.0,15,0
System_Failure,rf_window_features,42,5,107,106,0,,0.0,15,0
System_Failure,rf_window_features,42,5,108,107,1,1.0,,47,19
System_Failure,rf_window_features,42,5,109,108,0,,0.0,15,0
System_Failure,rf_window_features,42,5,110,109,0,,0.0,4,0
System_Failure,rf_window_features,42,5,111,110,0,,0.0,16,0
System_Failure,rf_window_features,42,5,112,111,0,,0.0,15,0
System_Failure,rf_window_features,42,5,113,112,0,,0.0,15,0
System_Failure,rf_window_features,42,5,114,113,0,,0.0,16,0
System_Failure,rf_window_features,42,5,115,114,1,1.0,,43,10
System_Failure,rf_window_features,42,5,116,115,0,,0.0,15,0
System_Failure,rf_window_features,42,5,117,116,1,1.0,,19,5
System_Failure,rf_window_features,42,5,118,117,1,1.0,,30,12
System_Failure,rf_window_features,42,5,119,118,0,,0.0,16,0
System_Failure,rf_window_features,42,5,120,119,0,,0.0,15,0
System_Failure,rf_window_features,42,5,121,120,0,,0.0,16,0
System_Failure,rf_window_features,42,5,122,121,0,,0.0,15,0
System_Failure,rf_window_features,42,5,123,122,0,,1.0,14,1
System_Failure,rf_window_features,42,5,124,123,0,,0.0,16,0
System_Failure,rf_window_features,42,5,125,124,0,,0.0,13,0
System_Failure,rf_window_features,42,7,151,129,0,,0.0,15,0
System_Failure,rf_window_features,42,7,152,130,1,1.0,,21,7
System_Failure,rf_window_features,42,7,153,131,0,,0.0,15,0
System_Failure,rf_window_features,42,7,154,132,0,,0.0,16,0
System_Failure,rf_window_features,42,7,155,133,0,,0.0,15,0
System_Failure,rf_window_features,42,7,156,134,0,,0.0,15,0
System_Failure,rf_window_features,42,7,157,135,0,,0.0,16,0
System_Failure,rf_window_features,42,7,159,137,1,1.0,,23,10
System_Failure,rf_window_features,42,7,160,138,1,1.0,,16,5
System_Failure,rf_window_features,42,7,161,139,0,,0.0,15,0
System_Failure,rf_window_features,42,7,162,140,0,,0.0,15,0
System_Failure,rf_window_features,42,7,163,141,1,1.0,,44,10
System_Failure,rf_window_features,42,7,164,142,1,1.0,,21,11
System_Failure,rf_window_features,42,7,165,143,0,,0.0,15,0
System_Failure,rf_window_features,42,7,166,144,0,,0.0,15,0
System_Failure,rf_window_features,42,7,167,145,0,,0.0,15,0
System_Failure,rf_window_features,42,7,168,146,0,,0.0,16,0
System_Failure,rf_window_features,42,7,169,147,0,,0.0,15,0
System_Failure,rf_window_features,42,7,170,148,1,1.0,,47,7
System_Failure,rf_window_features,42,7,171,149,0,,0.0,15,0
System_Failure,rf_window_features,42,7,172,150,0,,0.0,15,0
System_Failure,rf_window_features,42,7,173,151,1,1.0,,21,13
System_Failure,rf_window_features,42,7,174,152,1,1.0,,19,6
System_Failure,rf_window_features,42,7,175,153,1,1.0,,35,10
System_Failure,rf_window_features,42,8,176,154,0,,0.0,15,0
System_Failure,rf_window_features,42,8,177,155,0,,0.0,15,0
System_Failure,rf_window_features,42,8,178,156,0,,0.0,16,0
System_Failure,rf_window_features,42,8,179,157,0,,0.0,15,0
System_Failure,rf_window_features,42,8,180,158,1,1.0,,15,6
System_Failure,rf_window_features,42,8,181,159,0,,0.0,14,0
System_Failure,rf_window_features,42,8,182,160,1,1.0,,18,5
System_Failure,rf_window_features,42,8,183,161,1,1.0,,38,10
System_Failure,rf_window_features,42,8,184,162,0,,0.0,15,0
System_Failure,rf_window_features,42,8,185,163,1,1.0,,6,6
System_Failure,rf_window_features,42,8,199,176,0,,0.0,7,0
System_Failure,rf_window_features,42,8,200,177,1,1.0,,15,9
System_Failure,rf_window_features,42,9,201,178,1,1.0,,30,5
System_Failure,rf_window_features,42,9,202,179,1,1.0,,15,6
System_Failure,rf_window_features,42,9,203,180,0,,0.0,15,0
System_Failure,rf_window_features,42,9,204,181,1,1.0,,38,9
System_Failure,rf_window_features,42,9,205,182,0,,0.0,16,0
System_Failure,rf_window_features,42,9,206,183,1,1.0,,18,4
System_Failure,rf_window_features,42,9,207,184,0,,0.0,15,0
System_Failure,rf_window_features,42,9,208,185,1,1.0,,14,10
System_Failure,rf_window_features,42,9,209,186,0,,0.0,15,0
System_Failure,rf_window_features,42,9,210,187,1,1.0,,49,12
System_Failure,rf_window_features,42,9,211,188,0,,0.0,15,0
System_Failure,rf_window_features,42,9,212,189,1,1.0,,19,6
System_Failure,rf_window_features,42,9,213,190,0,,0.0,15,0
System_Failure,rf_window_features,42,9,214,191,1,1.0,,40,19
System_Failure,rf_window_features,42,9,215,192,1,1.0,,31,4
System_Failure,rf_window_features,42,9,216,193,1,1.0,,16,2
System_Failure,rf_window_features,42,9,217,194,1,1.0,,17,4
System_Failure,rf_window_features,42,9,218,195,1,1.0,,18,4
System_Failure,rf_window_features,42,9,219,196,1,1.0,,23,11
System_Failure,rf_window_features,42,9,220,197,1,1.0,,32,2
System_Failure,rf_window_features,42,9,221,198,1,1.0,,19,2
System_Failure,rf_window_features,42,9,222,199,1,1.0,,18,4
System_Failure,rf_window_features,42,9,223,200,1,1.0,,19,6
System_Failure,rf_window_features,42,9,224,201,1,1.0,,19,6
System_Failure,rf_window_features,42,9,225,202,1,1.0,,19,5
System_Failure,rf_window_features,42,9,224,210,1,1.0,,16,6
System_Failure,rf_window_features,42,10,226,203,1,1.0,,19,6
System_Failure,rf_window_features,42,10,227,204,1,1.0,,18,1
System_Failure,rf_window_features,42,10,229,205,1,1.0,,42,11
System_Failure,rf_window_features,42,10,230,206,1,1.0,,18,5
System_Failure,rf_window_features,42,10,231,207,1,1.0,,35,13
System_Failure,rf_window_features,42,10,232,208,0,,0.0,15,0
System_Failure,rf_window_features,42,10,233,209,1,1.0,,31,12
System_Failure,rf_window_features,42,10,230,216,1,1.0,,20,6
System_Failure,rf_window_features,42,10,231,217,1,1.0,,18,4
System_Failure,rf_window_features,42,10,232,218,1,1.0,,20,10
System_Failure,rf_window_features,42,10,233,219,1,1.0,,15,5
System_Failure,rf_window_features,42,10,234,220,1,1.0,,52,10
System_Failure,rf_window_features,42,10,235,221,1,1.0,,18,4
