cycle_run,cycle,cycle_occurrence,scenario_block_25,source_rows,first_failure_position,healthy_prefix_rows,fault_in_run,included,Current_J0__mean,Current_J0__std,Current_J0__q10,Current_J0__q50,Current_J0__q90,Current_J0__abs_mean,Current_J0__abs_q90,Current_J1__mean,Current_J1__std,Current_J1__q10,Current_J1__q50,Current_J1__q90,Current_J1__abs_mean,Current_J1__abs_q90,Current_J2__mean,Current_J2__std,Current_J2__q10,Current_J2__q50,Current_J2__q90,Current_J2__abs_mean,Current_J2__abs_q90,Current_J3__mean,Current_J3__std,Current_J3__q10,Current_J3__q50,Current_J3__q90,Current_J3__abs_mean,Current_J3__abs_q90,Current_J4__mean,Current_J4__std,Current_J4__q10,Current_J4__q50,Current_J4__q90,Current_J4__abs_mean,Current_J4__abs_q90,Current_J5__mean,Current_J5__std,Current_J5__q10,Current_J5__q50,Current_J5__q90,Current_J5__abs_mean,Current_J5__abs_q90,Temperature_J0__mean,Temperature_J0__std,Temperature_J0__q10,Temperature_J0__q50,Temperature_J0__q90,Temperature_J0__abs_mean,Temperature_J0__abs_q90,Temperature_J1__mean,Temperature_J1__std,Temperature_J1__q10,Temperature_J1__q50,Temperature_J1__q90,Temperature_J1__abs_mean,Temperature_J1__abs_q90,Temperature_J2__mean,Temperature_J2__std,Temperature_J2__q10,Temperature_J2__q50,Temperature_J2__q90,Temperature_J2__abs_mean,Temperature_J2__abs_q90,Temperature_J3__mean,Temperature_J3__std,Temperature_J3__q10,Temperature_J3__q50,Temperature_J3__q90,Temperature_J3__abs_mean,Temperature_J3__abs_q90,Temperature_J4__mean,Temperature_J4__std,Temperature_J4__q10,Temperature_J4__q50,Temperature_J4__q90,Temperature_J4__abs_mean,Temperature_J4__abs_q90,Temperature_J5__mean,Temperature_J5__std,Temperature_J5__q10,Temperature_J5__q50,Temperature_J5__q90,Temperature_J5__abs_mean,Temperature_J5__abs_q90,Speed_J0__mean,Speed_J0__std,Speed_J0__q10,Speed_J0__q50,Speed_J0__q90,Speed_J0__abs_mean,Speed_J0__abs_q90,Speed_J1__mean,Speed_J1__std,Speed_J1__q10,Speed_J1__q50,Speed_J1__q90,Speed_J1__abs_mean,Speed_J1__abs_q90,Speed_J2__mean,Speed_J2__std,Speed_J2__q10,Speed_J2__q50,Speed_J2__q90,Speed_J2__abs_mean,Speed_J2__abs_q90,Speed_J3__mean,Speed_J3__std,Speed_J3__q10,Speed_J3__q50,Speed_J3__q90,Speed_J3__abs_mean,Speed_J3__abs_q90,Speed_J4__mean,Speed_J4__std,Speed_J4__q10,Speed_J4__q50,Speed_J4__q90,Speed_J4__abs_mean,Speed_J4__abs_q90,Speed_J5__mean,Speed_J5__std,Speed_J5__q10,Speed_J5__q50,Speed_J5__q90,Speed_J5__abs_mean,Speed_J5__abs_q90,Tool_current__mean,Tool_current__std,Tool_current__q10,Tool_current__q50,Tool_current__q90,Tool_current__abs_mean,Tool_current__abs_q90,speed_proxy,workload_proxy,gripping_force_proxy
12,12,1,1,24,24,24,False,True,-0.08656708924999999,0.5116915760131103,-0.7278702142,-0.108322583,0.5519436721,0.37271479300000004,0.8204781654,-2.3458284189583334,0.7533790969783334,-3.1911588189,-2.0802834035,-1.7081757668000002,2.3458284189583334,3.1911588188999995,-1.1064313128333334,0.6366127417522978,-1.7921802039999999,-0.971695274,-0.69758845,1.16232684,1.7921802039999999,-0.487104978,0.6642838921154606,-0.8881039918,-0.529228717,-0.05610847870000012,0.6782751885833335,1.2432505127999995,0.029598767041666658,0.6383111233649489,-0.6475783410999998,-0.021256598,0.7942711115999995,0.3879799795416667,1.2741536737999999,-0.007428083500000002,0.13151359156565703,-0.1800577031,-0.00102907,0.17197087549999998,0.10476927666666667,0.20771471849999998,28.986979166666668,0.04411738110962869,28.9375,29.0,29.0625,28.986979166666668,29.0625,30.734375,0.03719493973199401,30.6875,30.75,30.75,30.734375,30.75,30.90625,0.04419417382415922,30.875,30.875,30.98125,30.90625,30.98125,33.861979166666664,0.031141304018493226,33.8125,33.875,33.875,33.861979166666664,33.875,34.40625,0.040343576522993925,34.375,34.40625,34.4375,34.40625,34.4375,33.864583333333336,0.042949016933517305,33.8125,33.875,33.9375,33.864583333333336,33.9375,0.006407426708333335,0.10539351939858696,-0.10856675979999998,0.0,0.1116730931,0.063120803125,0.20068748579999995,0.011503216625086249,0.058556509814298295,-0.015152476699999994,6.250000000000825e-20,0.018213508199999996,0.024328973708419587,0.07469133869999997,-0.0010877753333333369,1.055193114939721,-0.07330734539999997,0.0,0.03824873609999999,0.44143700483333337,2.5577598811,0.014278951750102497,0.3713371091140743,-0.4956130805,0.0,0.3785734953,0.2422697872501025,0.5272185684,-0.002910750712708334,0.022409117883478803,-0.0157397128,0.0,0.016554700199999994,0.010484839129375,0.029909885899999992,-0.012957713916666674,0.3594436725764348,-0.5206537183,0.0,0.4264652284999999,0.218067805,0.6334089341,0.12199736154166667,0.09299514908804457,0.0809573412,0.086718619,0.19430067539999998,0.12199736154166667,0.19430067539999998,0.6706126823333333,1.4214893488999998,0.19430067539999998
13,13,1,1,24,24,24,False,True,-0.11580902924999999,0.4083370155056981,-0.3503293333,-0.132894553,0.31536550369999994,0.28308216324999996,0.44713705189999997,-2.3540493995,0.8713301612330134,-3.2165482998,-2.0462648865,-1.6388417008,2.3540493995,3.2165482998,-1.1792962103333333,0.6182482969107158,-1.7907995941000001,-1.0467522740000001,-0.6985451516000001,1.1792962103333333,1.7907995941000001,-0.5436631774583334,0.642500592770769,-1.2584537744,-0.625397086,-0.08561314100000011,0.7243961777083333,1.3497278931,0.09630323216666666,0.5737235612274859,-0.17753590209999998,0.02013845,0.7389670043999996,0.3259482405,1.1230154694999996,-0.020233537083333336,0.14082312887979753,-0.2051917003,-0.018376804,0.1667635946,0.11751961591666667,0.2098796262,29.096354166666668,0.031141304018493226,29.0625,29.125,29.125,29.096354166666668,29.125,30.828125,0.048580099234837575,30.75,30.8125,30.875,30.828125,30.875,31.026041666666668,0.030812915536977167,31.0,31.0,31.0625,31.026041666666668,31.0625,33.986979166666664,0.05096454633015867,33.9375,34.0,34.0625,33.986979166666664,34.0625,34.5625,0.047735163489123336,34.5,34.5625,34.625,34.5625,34.625,33.9921875,0.041585206829873204,33.9375,34.0,34.0625,33.9921875,34.0625,0.04673130520833333,0.20606726841672413,-0.09791944739999997,0.0,0.2555757357999999,0.11695595620833332,0.34625109159999995,0.0068660506666666675,0.057220090343959466,-0.049586908,0.0,0.02248692149999999,0.027661123333333332,0.07695771009999999,-0.005927525865749979,1.0685772319286795,-0.05321055409999999,0.0,0.08015601459999998,0.4497359718009167,2.5724927424,-0.06219519216666666,0.4238132674958847,-0.5598442795,0.0,0.41715172549999996,0.2964363481666667,0.6405981662,-0.010338047083333161,0.03834718531564982,-0.031099420499999995,0.0,0.014365486999999998,0.01784572941666684,0.042058566199999994,0.016378404041666666,0.3633024109138812,-0.5083613636,0.0,0.5549489049999998,0.24669011079166667,0.64484452,0.11375355475,0.085913940861765,0.08196612,0.0856561065,0.172956443,0.11375355475,0.172956443,0.7205337994166667,1.3561846557666666,0.172956443
15,15,1,1,23,5,5,True,True,0.2081123292,0.2793335807628114,-0.1055084586,0.206353545,0.4806943298,0.321600288,0.4806943298,-1.9548037528000002,0.540606366004851,-2.6033402442,-1.759992361,-1.4333897112,1.9548037528000002,2.6033402442,-0.8796788424,0.39792996110823536,-1.2934444426,-0.872874379,-0.4235663326,0.8796788424,1.2934444426,-0.45425013439999995,0.5475754243481789,-0.9264598842,-0.845628023,0.23336754720000003,0.6204994779999999,0.9264598842,-0.35035448760000004,0.4210376954431203,-0.8062879679999999,-0.235650539,-0.03694733979999999,0.35035448760000004,0.806287968,-0.0001689822000000063,0.1967173491905128,-0.2435782672,0.08875832,0.1902466176,0.18236233300000002,0.2702540456,29.2625,0.025,29.25,29.25,29.2875,29.2625,29.2875,31.0,0.0,31.0,31.0,31.0,31.0,31.0,31.2,0.025,31.1875,31.1875,31.225,31.2,31.225,34.175,0.025000000000000005,34.15,34.1875,34.1875,34.175,34.1875,34.8125,0.0,34.8125,34.8125,34.8125,34.8125,34.8125,34.2,0.025000000000000005,34.1875,34.1875,34.225,34.2,34.225,0.0369994852,0.06484303853709866,-0.0260659598,0.001336526,0.1155256152,0.054414944,0.1155256152,0.016080919800000003,0.05999028698635913,-0.026739151200000002,-7.03e-20,0.08020260060000002,0.0373874806,0.09106778140000002,-0.5091161012,1.042945952039221,-1.556913042,0.000629236,0.026424580599999997,0.5288259268,1.5708459408000002,-0.0601231818,0.2704756759848366,-0.352041662,-0.001684548,0.22877866020000004,0.21264228860000003,0.3923691392,0.0063585848,0.00810904257711662,-2.3100000000000006e-05,0.000233145,0.0165922256,0.006393024799999999,0.0165922256,0.024036973800000007,0.3199471085774846,-0.310728876,0.001414206,0.348008251,0.23121672699999998,0.49728783359999995,0.18523713339999998,0.15747875868955458,0.0840375064,0.087144613,0.3663504006,0.18523713339999998,0.3663504006,0.4472814226333333,1.0634134857333333,0.3663504006
16,16,1,1,25,25,25,False,True,-0.050301395199999994,0.4605159019637933,-0.302928835,-0.098280124,0.5025615932000002,0.30438188,0.7127263188000004,-2.35249813084,0.7208911162834782,-3.2193838122,-2.046522856,-1.6909927844,2.35249813084,3.2193838122000002,-1.22125390468,0.5859164644265749,-1.7644344807999999,-1.156673908,-0.6948805569999998,1.22125390468,1.7644344808000003,-0.54221591116,0.5822752306599185,-1.2610187529999999,-0.493532002,0.029434025000000225,0.6422821533199999,1.2610187530000003,-0.04646103276000001,0.4105982118708517,-0.5569184782,-0.014378456,0.20756851440000004,0.26606657412,0.7784616944000001,0.0025528445200000073,0.17327997567133122,-0.1676768752,-0.003388907,0.2224757132000001,0.12976079612,0.27946813060000003,29.385,0.03824264635194589,29.3375,29.375,29.4375,29.385,29.4375,31.1325,0.04077376607575023,31.0625,31.125,31.1875,31.1325,31.1875,31.3225,0.028939592256975562,31.3125,31.3125,31.375,31.3225,31.375,34.295,0.02806243040080456,34.25,34.3125,34.3125,34.295,34.3125,34.9275,0.04213074886588179,34.875,34.9375,35.0,34.9275,35.0,34.3625,0.03535533905932738,34.3125,34.375,34.375,34.3625,34.375,-0.03289565924,0.1512568763262468,-0.26029809699999995,0.0,0.09927992960000001,0.08051549756,0.27545207100000013,0.006450009519999998,0.06915814311195628,-0.06375718419999998,0.0,0.01469609200000001,0.030388114880000004,0.0886169852,0.0005035769199995244,1.0329498352285773,-0.05874553,0.0,0.0424480604,0.42389903108000043,2.5615716934000003,0.041051325160000006,0.35142799546315384,-0.47065901739999993,0.0,0.4280191360000001,0.23107376196,0.5645596386000001,0.0005637330799999995,0.03460425738897067,-0.0146604994,0.0,0.011597926000000005,0.013483692839999999,0.02687859460000002,-0.009118815399999997,0.31581244229128924,-0.508395803,1.4e-25,0.38264549940000037,0.19109549795999997,0.6052802680000001,0.15393326995999998,0.137846256139464,0.0822552204,0.085699201,0.4404099108000001,0.15393326995999998,0.4404099108000001,0.6870598751333334,1.3359155316333335,0.4404099108000001
17,17,1,1,24,24,24,False,True,-0.11065993558333333,0.7583319433374329,-0.2522935439,-0.0350640265,0.34686859529999997,0.3264687014166667,0.38675489129999996,-2.4015303999166666,0.936201521431378,-3.5077091696,-2.221828699,-1.5618025187,2.4015303999166666,3.5077091695999996,-1.2406077310833332,0.6394025995778204,-1.9235696078,-0.9721105099999999,-0.6376450776,1.2406077310833332,1.9235696078,-0.6474176874583333,0.5894327687516725,-1.2997548821,-0.5414391755000001,-0.2158211021000001,0.7239282572083333,1.2997548820999998,-0.06965586704166667,0.42993285819738636,-0.6748480082,-0.052266388999999996,0.17914435850000002,0.28775227937500003,0.7734537185,-0.029974459499999995,0.15164098006824175,-0.1855855106,-0.0075374395,0.1712508039,0.13001946075,0.2028847094,29.458333333333332,0.02946278254943948,29.4375,29.4375,29.5,29.458333333333332,29.5,31.21875,0.040343576522993925,31.1875,31.25,31.25,31.21875,31.25,31.427083333333332,0.023292374765622813,31.375,31.4375,31.4375,31.427083333333332,31.4375,34.408854166666664,0.04766407608782064,34.375,34.375,34.48125,34.408854166666664,34.48125,35.057291666666664,0.04745017489137656,35.0,35.0625,35.125,35.057291666666664,35.125,34.484375,0.03719493973199401,34.4375,34.5,34.5,34.484375,34.5,0.018273409166666667,0.18694842904514766,-0.06662871599999999,0.0,0.1299150723,0.0965401955,0.3722244858999999,-0.012970321625000003,0.048595699339480346,-0.06789482959999998,0.0,0.0037103152999999993,0.023459157708333334,0.09844138259999997,0.03438675383333333,0.6493512001916183,-0.03520827369999999,-0.000143532,0.04744105479999998,0.19783328349999998,0.06702698959999999,-0.0906603615583333,0.4131329509426358,-0.5061581610999999,0.0,0.23278003679999995,0.255982162025,0.6640676679,-0.010000908458333334,0.046656572387438866,-0.0233566797,0.0,0.01760077979999999,0.019718361875,0.045178480299999976,0.07004464829166665,0.33538168127321744,-0.26863728159999994,1.475e-05,0.4975478498999999,0.19695637762499998,0.6011001527,0.10552535195833335,0.0521067207054571,0.0775459047,0.0851057465,0.18651976589999997,0.10552535195833335,0.18651976589999997,0.3080065265,1.3490211631166664,0.18651976589999997
18,18,1,1,25,25,25,False,True,-0.11554345911999998,0.958306422960096,-0.6509115931999998,-0.085362405,0.22575148360000005,0.4754291540800001,1.0583526850000005,-2.19092819684,0.8302434807924832,-2.7967416762,-2.365627766,-1.5779177185999997,2.23097198956,2.7967416762,-1.23060004712,0.8123990391391445,-2.0924200531999997,-1.06543541,-0.7477459194,1.32126112464,2.0924200532,-0.62851777732,0.46533744371226143,-1.2752503154,-0.511759341,-0.24735584539999994,0.69028314772,1.2752503154000003,-0.012280488159999998,0.9357692419487882,-0.34339390979999995,-0.000570419,0.7217024446000007,0.44075346432,1.2797810792000008,0.032111046160000004,0.13556185620663994,-0.1566491124,0.048824251,0.18465423300000006,0.1169584352,0.18998455140000003,29.54,0.03,29.5,29.5625,29.5625,29.54,29.5625,31.31,0.04138236339311712,31.25,31.3125,31.375,31.31,31.375,31.5275,0.05024937810560446,31.4625,31.5,31.5625,31.5275,31.5625,34.52,0.03409545424246464,34.5,34.5,34.5625,34.52,34.5625,35.2,0.04330127018922194,35.125,35.1875,35.25,35.2,35.25,34.6025,0.0348209706929603,34.5625,34.625,34.625,34.6025,34.625,-0.0371176026,0.12849702720505832,-0.1557651402,0.0,0.0704502166,0.06686710931999999,0.1557651402,-0.004728183519999999,0.03535688279351832,-0.042770549799999995,0.0,0.005170445600000001,0.01614204464,0.06143927460000003,-0.02153479904232,0.08806771286493499,-0.044878407599999996,-8.64e-05,0.004629830776800011,0.030738477197680004,0.06501815160000003,0.04333743490200001,0.3148908020136436,-0.1159722966,0.0,0.45814511180000056,0.17079128354200002,0.6181886080000001,0.01126282748,0.042719943521074215,-0.015705142199999994,0.0,0.0332110076,0.01796914412,0.0332110076,-0.0017535289200000027,0.25652519410410396,-0.2838755134,0.0,0.10497379600000005,0.13537801908,0.4091046632000002,0.11017368791999999,0.08375947836665289,0.0825078846,0.086972296,0.13825260400000008,0.11017368791999999,0.13825260400000008,0.22378780753333338,1.4487550600666668,0.13825260400000008
19,19,1,1,24,24,24,False,True,-0.33128043429166665,0.8456422453739794,-0.6976705251,-0.182963133,0.17264173949999992,0.491361597125,0.783691132,-2.3327671587916665,0.7851804838755445,-2.7495064496,-2.181986332,-1.6742479922,2.3327671587916665,2.7495064496,-1.254254893625,0.6481034299888175,-2.0073524950999997,-1.1263071295,-0.6054071901000001,1.262964838375,2.0073524950999997,-0.44881848687500003,0.5497913338339935,-0.9924296496999999,-0.48988819100000003,-0.04282518620000002,0.576969497625,1.0958979843999999,0.22807268033333336,0.9348500970165151,-0.13250212179999998,0.04648937,0.9629542472999995,0.46607060575,1.3390130875999997,-0.003228523666666668,0.15852875325702573,-0.1823553678,-0.0024091425,0.20487395199999997,0.12931017633333333,0.22551863449999998,29.611979166666668,0.031141304018493226,29.5625,29.625,29.625,29.611979166666668,29.625,31.408854166666668,0.031141304018493226,31.375,31.4375,31.4375,31.408854166666668,31.4375,31.625,0.040343576522993925,31.5625,31.625,31.6875,31.625,31.6875,34.65625,0.03125,34.625,34.65625,34.6875,34.65625,34.6875,35.341145833333336,0.031141304018493222,35.3125,35.3125,35.375,35.341145833333336,35.375,34.713541666666664,0.04000596743681567,34.6875,34.71875,34.75,34.713541666666664,34.75,-0.03534277166666667,0.17608686029517082,-0.189301035,0.0,0.1037575672,0.08942422816666667,0.190933584,0.0043349642069125,0.051728016472317936,-0.03129580679999999,0.0,0.027212302399999982,0.024475108293087498,0.10092238479999997,-0.07134790254166666,0.9154409156130038,-0.0729591413,0.0,0.013682610499999994,0.36673216245833334,1.997192812299999,0.10917674591666665,0.38682339435218016,-0.19841046359999998,3.4299999999999996e-23,0.43732464919999997,0.24468891791666667,0.5866395891999999,0.0090856061647375,0.046815047625829935,-0.014919216799999998,0.0,0.020393319299999987,0.0196675710852625,0.050379818699999995,-0.07431092175000001,0.3925375998487377,-0.5014673325,0.0,0.1862776225999999,0.20993427233333337,0.5509119986,0.11836520829166668,0.08779900268747712,0.0809314428,0.0851918165,0.17851479069999998,0.11836520829166668,0.17851479069999998,0.5794966979333331,1.3668299638666666,0.17851479069999998
20,20,1,1,24,24,24,False,True,0.017226395999999995,0.6364075596726996,-0.48449473969999995,-0.09615211200000001,0.41546089349999993,0.37291086916666666,0.8665016352999997,-2.3408821373333333,0.5814767695816702,-3.0789293046,-2.2752019165,-1.6903646945000004,2.3408821373333333,3.0789293046,-1.2601405059583335,0.47589331016826436,-1.9687645554,-1.176394761,-0.7336927352,1.2601405059583335,1.9687645554,-0.7071093076666667,0.5910902958798154,-1.1870017647,-0.5923830564999999,-0.21448186190000001,0.71533254575,1.1870017647,-0.18155482587499996,0.6029631087577557,-1.0329602003,0.0026889475000000003,0.1656239688,0.3755356110416666,1.0892053846,-0.022237540500000003,0.15675962417796874,-0.2152398226,-0.013621877999999999,0.18375966539999997,0.12188302983333332,0.24164832219999996,29.684895833333332,0.028408104465197172,29.64375,29.6875,29.6875,29.684895833333332,29.6875,31.484375,0.027063293868263706,31.4375,31.5,31.5,31.484375,31.5,31.736979166666668,0.031141304018493226,31.6875,31.75,31.75,31.736979166666668,31.75,34.7578125,0.04533045621231565,34.6875,34.75,34.8125,34.7578125,34.8125,35.471354166666664,0.044117381109628685,35.4375,35.5,35.5,35.471354166666664,35.5,34.822916666666664,0.03897559777889522,34.76875,34.8125,34.875,34.822916666666664,34.875,0.026838173492337237,0.15462172071476832,-0.12200102899999998,0.0,0.21898538659999997,0.09921049550767058,0.2910746721,0.004176995583333345,0.037686722512200815,-0.012926397199999998,0.0,0.008634238199999995,0.015092545083333344,0.04031765459999998,0.000417516666666673,1.0501137822448312,-0.0402744189,0.0,0.05914814809999994,0.43758727075,2.564535189,-0.03988617058333332,0.41449664819013626,-0.5490821689,0.0,0.3959599315,0.28234933749999996,0.6398459971999999,-0.006808306213119582,0.02847478389123887,-0.0359062929,0.0,0.014100686999999999,0.014239142870619587,0.042210304000000004,0.00484168416666667,0.361686969619921,-0.5000963267,0.0,0.5744855284999999,0.23516876116666663,0.6421912073,0.11199592304166667,0.08019040307352233,0.0821183262,0.085871518,0.1681437134,0.11199592304166667,0.1681437134,0.7033625040333332,1.4053418277999998,0.1681437134
21,21,1,1,25,25,25,False,True,0.03609369003999999,1.2617097658032577,-0.6830140825999997,-0.015269478,0.4746024010000001,0.61998529068,1.7304314850000007,-2.173718214,0.9027418401914997,-3.0155532836,-2.314409018,-1.4590672969999998,2.21091424936,3.0155532836,-1.16229820964,0.6410438140065557,-1.9022071600000001,-1.207063198,-0.7531144377999999,1.2550488734,1.9022071600000003,-0.6919198346800001,0.6443512221579616,-1.4871052742,-0.670701683,-0.1955272495999998,0.80369375236,1.4871052742000004,-0.02358652672000001,0.549089457320245,-0.736245513,-0.031438969,0.6470810890000013,0.33326321176,1.0820966482000003,-0.020821012039999993,0.14120704057878639,-0.19178012,0.014689139,0.14546284960000005,0.11844996044,0.2102277036,29.7875,0.030618621784789725,29.75,29.8125,29.8125,29.7875,29.8125,31.58,0.033166247903554,31.5625,31.5625,31.625,31.58,31.625,31.85,0.04330127018922193,31.8125,31.875,31.875,31.85,31.875,34.8625,0.04330127018922194,34.8125,34.875,34.9375,34.8625,34.9375,35.6125,0.04330127018922194,35.5625,35.625,35.6875,35.6125,35.6875,34.945,0.04444097208657795,34.875,34.9375,35.0,34.945,35.0,0.046848599799999995,0.16971935277129413,-0.0554255704,0.0,0.1393463136000001,0.07945300844,0.1601784676,-0.004403821400000016,0.04105167813605447,-0.0539422892,0.0,0.010165326000000004,0.02115826604000002,0.08855246120000002,-0.06381277864,0.45832060409880754,-0.042373128999999995,0.0,0.07464256840000001,0.13926245664,0.2623340068000002,-0.10427760947999999,0.36311301805046226,-0.5346910833999999,-2.18e-39,0.11006141040000009,0.20543460092,0.6336203694000001,-0.009503317479999997,0.04486099430537737,-0.0253869316,0.0,0.004659470600000001,0.01686272244,0.03196442500000002,0.04919647888029839,0.291680359715312,-0.11875559979999994,0.0,0.3141090216000002,0.15456546296029838,0.4702712534000001,0.10617802144,0.05232716151808742,0.0819144606,0.085871518,0.1786842468,0.10617802144,0.1786842468,0.27448683056666673,1.5712702591000003,0.1786842468
22,22,1,1,36,5,5,True,True,0.09684346000000002,1.1417481802588971,-1.1304424228,0.164154768,1.2504857536,0.8692866055999999,1.774033022,-2.6067276956,1.984988372326834,-4.5705100062,-2.776889801,-0.36069169059999984,2.9513669968,4.5705100062,-1.2707827448,1.0399313500386242,-2.2414489746,-1.389771461,-0.13935407399999988,1.508278048,2.2414489746,-0.6003936826,0.4972339983353669,-1.0863916158,-0.822197556,0.002478927400000025,0.6685041606000001,1.0863916158,-0.6136852096,1.3463734969235608,-2.1060538295999995,-0.40401426,0.6904410346000001,1.0891060659999998,2.2380963804,0.0733784548,0.15227594950381668,-0.0790521186,0.011255054,0.2554334642,0.1262672964,0.2554334642,29.85,0.03061862178478973,29.8125,29.875,29.875,29.85,29.875,31.625,0.0,31.625,31.625,31.625,31.625,31.625,31.875,0.0,31.875,31.875,31.875,31.875,31.875,34.9375,0.0,34.9375,34.9375,34.9375,34.9375,34.9375,35.6875,0.0,35.6875,35.6875,35.6875,35.6875,35.6875,35.0,0.0,35.0,35.0,35.0,35.0,35.0,0.002288318,0.1184060790757499,-0.13315226559999999,-0.000307801,0.1243176788,0.0966815856,0.1673419056,0.0086020038,0.07474264758032648,-0.0470381302,-0.016793862,0.09220171260000001,0.052865804599999996,0.11118546100000001,-0.48763311480000004,0.9950717905888289,-1.492455643,0.000433971,0.0273113084,0.5093190072,1.4981085718000005,-0.0149015352,0.3238381782939166,-0.3895713747999999,-0.000626124,0.3371097684,0.2716474816,0.4705460668,0.0181287194,0.021794335743539894,-0.0002340792,0.008607706,0.044531087600000005,0.018301608199999996,0.044531087600000005,0.037522472399999986,0.3194889749559728,-0.2831671394,0.01727877,0.3632183402,0.22635053319999998,0.507448685,0.1856449248,0.1597509770431789,0.08213651179999999,0.083325446,0.37113834640000004,0.1856449248,0.37113834640000004,0.4665269629666667,2.0276522438666666,0.37113834640000004
23,23,1,1,24,24,24,False,True,-0.136723772375,1.1877541803607987,-0.515245199,-0.1041779485,0.7309323310999998,0.6130004667916666,1.1907744291999998,-2.3018424411666665,0.6331520783302125,-2.7762696027000002,-2.137229443,-1.6930918932000003,2.3018424411666665,2.7762696027000002,-1.088692285125,0.39399264643130394,-1.612844253,-0.9226549265,-0.7135091424,1.088692285125,1.612844253,-0.5062579552083334,0.545050295611792,-1.1561966896,-0.5466338995,-0.07563669950000011,0.6485906978749999,1.2264142276999999,0.013978452208333332,0.7103619544657717,-0.41889003539999997,0.002140890499999999,0.3071453663999999,0.3751858477916667,0.9424557033,-0.022800688708333332,0.13749575450145674,-0.1678648245,-0.0178021015,0.1585786712,0.11463399604166664,0.2118908614,29.971354166666668,0.031141304018493226,29.9375,30.0,30.0,29.971354166666668,30.0,31.830729166666668,0.028408104465197172,31.8125,31.8125,31.875,31.830729166666668,31.875,32.096354166666664,0.044117381109628685,32.0625,32.09375,32.125,32.096354166666664,32.125,35.169270833333336,0.028408104465197172,35.125,35.1875,35.1875,35.169270833333336,35.1875,35.9375,0.04419417382415922,35.875,35.9375,36.0,35.9375,36.0,35.216145833333336,0.031141304018493222,35.1875,35.1875,35.25,35.216145833333336,35.25,0.043058999833333333,0.2155402414900619,-0.08916955049999999,0.0,0.20849583309999994,0.117635471,0.3740920363,-0.006245619166666667,0.07089113404150736,-0.07492775799999998,0.0,0.013542179199999997,0.037436520499999994,0.1478046747,-0.0050822582083333385,1.048216049252033,-0.0463539484,0.0,0.0792337185,0.44202490887499996,2.522266555,-0.07397907079166667,0.43737303266177363,-0.615234703,0.0,0.3874991209,0.3041214039583333,0.7517394664999999,-0.011383588541179166,0.04398937124975859,-0.029018118599999997,0.0,0.011590502799999998,0.0188467888754875,0.046278381499999986,0.028854266916666663,0.36024195512915796,-0.5178881765,1.98e-05,0.5476088101999997,0.24604957583333334,0.6294659732,0.11345682291666666,0.0864378040573169,0.081372678,0.0844261345,0.1699585199,0.11345682291666666,0.1699585199,0.7452745145333334,1.3267748462166666,0.1699585199
