target,model_variant,seed,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,cycle_alert,event_detected
System_Failure,lstm_autoencoder_19_raw_q90,44,9,222,199,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,44,9,223,200,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,44,9,224,201,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,44,9,225,202,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,44,9,224,210,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,201,178,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,202,179,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,203,180,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,204,181,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,205,182,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,206,183,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,207,184,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,208,185,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,209,186,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,210,187,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,211,188,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,212,189,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,213,190,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,214,191,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,215,192,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,216,193,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,217,194,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,218,195,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,219,196,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,220,197,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,221,198,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,222,199,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,223,200,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,224,201,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,225,202,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,44,9,224,210,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,201,178,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,202,179,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,203,180,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,204,181,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,205,182,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,206,183,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,207,184,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,208,185,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,209,186,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,210,187,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,211,188,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,212,189,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,213,190,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,214,191,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,215,192,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,216,193,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,217,194,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,218,195,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,219,196,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,220,197,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,221,198,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,222,199,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,223,200,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,224,201,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,225,202,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,44,9,224,210,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,201,178,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,202,179,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,203,180,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,204,181,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,205,182,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,206,183,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,207,184,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,208,185,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,209,186,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,210,187,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,211,188,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,212,189,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,213,190,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,214,191,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,215,192,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,216,193,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,217,194,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,218,195,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,219,196,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,220,197,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,221,198,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,222,199,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,223,200,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,224,201,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,225,202,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,44,9,224,210,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,201,178,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,202,179,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,203,180,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,204,181,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,205,182,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,206,183,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,207,184,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,208,185,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,209,186,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,210,187,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,211,188,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,212,189,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,213,190,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,214,191,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,215,192,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,216,193,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,217,194,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,218,195,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,219,196,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,220,197,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,221,198,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,222,199,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,223,200,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,224,201,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,225,202,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,44,9,224,210,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,201,178,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,202,179,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,203,180,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,204,181,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,205,182,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,206,183,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,207,184,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,208,185,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,209,186,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,210,187,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,211,188,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,212,189,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,213,190,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,214,191,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,215,192,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,216,193,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,217,194,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,218,195,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,219,196,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,220,197,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,221,198,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,222,199,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,223,200,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,224,201,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,225,202,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,44,9,224,210,2,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,201,178,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,202,179,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,203,180,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,204,181,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,205,182,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,206,183,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,207,184,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,208,185,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,209,186,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,210,187,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,211,188,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,212,189,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,213,190,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,214,191,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,215,192,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,216,193,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,217,194,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,218,195,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,219,196,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,220,197,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,221,198,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,222,199,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,223,200,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,224,201,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,225,202,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q90,44,9,224,210,2,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,201,178,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,202,179,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,203,180,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,204,181,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,205,182,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,206,183,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,207,184,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,208,185,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,209,186,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,210,187,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,211,188,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,212,189,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,213,190,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,214,191,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,215,192,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,216,193,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,217,194,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,218,195,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,219,196,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,220,197,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,221,198,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,222,199,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,223,200,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,224,201,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,225,202,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q95,44,9,224,210,2,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,201,178,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,202,179,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,203,180,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,204,181,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,205,182,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,206,183,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,207,184,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,208,185,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,209,186,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,210,187,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,211,188,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,212,189,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,213,190,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,214,191,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,215,192,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,216,193,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,217,194,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,218,195,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,219,196,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,220,197,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,221,198,1,1,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,222,199,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,223,200,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,224,201,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,225,202,1,0,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,44,9,224,210,2,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,226,203,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q90,42,10,227,204,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,229,205,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,230,206,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q90,42,10,231,207,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q90,42,10,232,208,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,233,209,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,230,216,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,231,217,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,232,218,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,233,219,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,234,220,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,235,221,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,236,222,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,237,223,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,238,224,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,239,225,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,240,226,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,241,227,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,242,228,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,243,229,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,245,230,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,246,231,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,247,232,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,248,233,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,249,234,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q90,42,10,250,235,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,226,203,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,227,204,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,229,205,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,230,206,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q95,42,10,231,207,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,232,208,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,233,209,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,230,216,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,231,217,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,232,218,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,233,219,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,234,220,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,235,221,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,236,222,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,237,223,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,238,224,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,239,225,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,240,226,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,241,227,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,242,228,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,243,229,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,245,230,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,246,231,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,247,232,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,248,233,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,249,234,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q95,42,10,250,235,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,226,203,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,227,204,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,229,205,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,230,206,1,1,1,1
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,231,207,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,232,208,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,233,209,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,230,216,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,231,217,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,232,218,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,233,219,2,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,234,220,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,235,221,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,236,222,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,237,223,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,238,224,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,239,225,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,240,226,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,241,227,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,242,228,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,243,229,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,245,230,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,246,231,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,247,232,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,248,233,1,0,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,249,234,1,1,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,42,10,250,235,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,226,203,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,227,204,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,229,205,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,230,206,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,231,207,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,232,208,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,233,209,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,230,216,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,231,217,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,232,218,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,233,219,2,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,234,220,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,235,221,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,236,222,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,237,223,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,238,224,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,239,225,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,240,226,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,241,227,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,242,228,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,243,229,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,245,230,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,246,231,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,247,232,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,248,233,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,249,234,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,42,10,250,235,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,226,203,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,227,204,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,229,205,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,230,206,1,1,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,231,207,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,232,208,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,233,209,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,230,216,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,231,217,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,232,218,2,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,233,219,2,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,234,220,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,235,221,1,1,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,236,222,1,0,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,42,10,237,223,1,1,0,0
