target,model,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_false_alarm,consensus_event_detected,consensus_event_miss,window_count,consensus_positive_window_count,mean_window_score,max_window_score
System_Failure,1d_cnn,5,121,120,1,0,3,0,0,2,0,0,0,16,0,0.013987847490208531,0.09073177228371297
System_Failure,1d_cnn,5,122,121,1,0,3,0,0,2,0,0,0,15,0,0.024176692208533853,0.12792661537726716
System_Failure,1d_cnn,5,123,122,1,0,3,0,0,2,0,0,0,14,0,0.028630137753983282,0.19233852128187812
System_Failure,1d_cnn,5,124,123,1,0,3,0,0,2,0,0,0,16,0,0.026937948756161203,0.12821441143751142
System_Failure,1d_cnn,5,125,124,1,0,3,0,0,2,0,0,0,13,0,0.021650190268887922,0.08345950394868847
System_Failure,1d_cnn,7,151,129,1,0,3,0,0,2,0,0,0,15,0,0.00934820654866695,0.0379617953052123
System_Failure,1d_cnn,7,152,130,1,1,3,3,3,2,0,1,0,21,7,0.3291439711873184,0.9998173316319784
System_Failure,1d_cnn,7,153,131,1,0,3,0,0,2,0,0,0,15,0,0.007699845688572731,0.028746072823802565
System_Failure,1d_cnn,7,154,132,1,0,3,0,0,2,0,0,0,16,0,0.037316150697430765,0.10635297993818917
System_Failure,1d_cnn,7,155,133,1,0,3,0,0,2,0,0,0,15,0,0.026374860770172488,0.10494851569334661
System_Failure,1d_cnn,7,156,134,1,0,3,0,0,2,0,0,0,15,0,0.0293078653954176,0.17297063519557318
System_Failure,1d_cnn,7,157,135,1,0,3,0,0,2,0,0,0,16,0,0.028401232696827067,0.21684932584563887
System_Failure,1d_cnn,7,159,137,1,1,3,3,3,2,0,1,0,23,9,0.4084858530778033,0.9999969005584716
System_Failure,1d_cnn,7,160,138,1,1,3,3,3,2,0,1,0,16,7,0.43365540635083255,0.9003166755040487
System_Failure,1d_cnn,7,161,139,1,0,3,0,0,2,0,0,0,15,0,0.025041180453263177,0.1560124109188715
System_Failure,1d_cnn,7,162,140,1,0,3,0,0,2,0,0,0,15,0,0.0866259262224452,0.27702010298768676
System_Failure,1d_cnn,7,163,141,1,1,3,3,3,2,0,1,0,44,13,0.32508638828364905,0.9986181259155273
System_Failure,1d_cnn,7,164,142,1,1,3,3,3,2,0,1,0,21,11,0.5272607514819514,0.9957554539044698
System_Failure,1d_cnn,7,165,143,1,0,3,0,0,2,0,0,0,15,0,0.09709763182327148,0.18317955235640207
System_Failure,1d_cnn,7,166,144,1,0,3,0,0,2,0,0,0,15,0,0.03484720519692115,0.13119247555732724
System_Failure,1d_cnn,7,167,145,1,0,3,3,0,2,1,0,0,15,1,0.11204421710636875,0.580273429552714
System_Failure,1d_cnn,7,168,146,1,0,3,0,0,2,0,0,0,16,0,0.09071954236909122,0.2765424946943919
System_Failure,1d_cnn,7,169,147,1,0,3,0,0,2,0,0,0,15,0,0.010822699822650323,0.0484910799811283
System_Failure,1d_cnn,7,170,148,1,1,3,3,3,2,0,1,0,47,9,0.2556273253223403,0.992862860361735
System_Failure,1d_cnn,7,171,149,1,0,3,0,0,2,0,0,0,15,0,0.07377658287166716,0.1857298413912455
System_Failure,1d_cnn,7,172,150,1,0,3,0,0,2,0,0,0,15,0,0.013915688556800034,0.07761597012480097
System_Failure,1d_cnn,7,173,151,1,1,3,3,3,2,0,1,0,21,9,0.40714146417846514,0.8810322483380636
System_Failure,1d_cnn,7,174,152,1,1,3,3,3,2,0,1,0,19,7,0.46527682406533705,0.9980110923449198
System_Failure,1d_cnn,7,175,153,1,1,3,3,3,2,0,1,0,35,8,0.25722503930751583,0.9773373007774353
System_Failure,1d_cnn,8,176,154,1,0,3,0,0,2,0,0,0,15,0,0.2588815563254886,0.34868175784746797
System_Failure,1d_cnn,8,177,155,1,0,3,0,0,2,0,0,0,15,0,0.19140691906213755,0.35515140493710834
System_Failure,1d_cnn,8,178,156,1,0,3,1,0,2,0,0,0,16,0,0.2565181446261704,0.4173249999682109
System_Failure,1d_cnn,8,179,157,1,0,3,1,0,2,0,0,0,15,0,0.28357302281591623,0.43592549363772076
System_Failure,1d_cnn,8,180,158,1,1,3,2,2,2,0,1,0,15,3,0.2867909130122926,0.4987955689430237
System_Failure,1d_cnn,8,181,159,1,0,3,0,0,2,0,0,0,14,0,0.14978039592859285,0.3164986968040466
System_Failure,1d_cnn,8,182,160,1,1,3,3,3,2,0,1,0,18,4,0.3949721181006343,0.832679033279419
System_Failure,1d_cnn,8,183,161,1,1,3,3,3,2,0,1,0,38,16,0.40608849735897884,0.9714939395586649
System_Failure,1d_cnn,8,184,162,1,0,3,0,0,2,0,0,0,15,0,0.25211921003129745,0.41492789983749384
System_Failure,1d_cnn,8,185,163,1,1,3,3,3,2,0,1,0,6,6,0.985159115658866,0.9930291970570883
System_Failure,1d_cnn,8,199,176,1,0,3,0,0,2,0,0,0,7,0,0.2562609314918518,0.33477119108041126
System_Failure,1d_cnn,8,200,177,1,1,3,3,3,2,0,1,0,15,6,0.40286399026711783,0.6758149266242981
System_Failure,1d_cnn,9,201,178,1,1,3,3,3,2,0,1,0,30,12,0.49072386299570403,0.9741031328837076
System_Failure,1d_cnn,9,202,179,1,1,3,3,3,2,0,1,0,15,4,0.3219844304853015,0.6477319598197937
System_Failure,1d_cnn,9,203,180,1,0,3,0,0,2,0,0,0,15,0,0.17104575178689424,0.36151230335235596
System_Failure,1d_cnn,9,204,181,1,1,3,3,3,2,0,1,0,38,12,0.4604982793527214,0.9789088765780131
System_Failure,1d_cnn,9,205,182,1,0,3,2,0,2,1,0,0,16,2,0.23924718253935373,0.6098817388216654
System_Failure,1d_cnn,9,206,183,1,1,3,3,3,2,0,1,0,18,5,0.34007171262055635,0.991901715596517
System_Failure,1d_cnn,9,207,184,1,0,3,3,0,2,1,0,0,15,3,0.24252143924434977,0.7608780860900879
System_Failure,1d_cnn,9,208,185,1,1,3,3,3,2,0,1,0,14,7,0.3768475415805975,0.6257367134094238
System_Failure,1d_cnn,9,209,186,1,0,3,3,0,2,1,0,0,15,2,0.20400186479091642,0.5881251692771912
System_Failure,1d_cnn,9,210,187,1,1,3,3,3,2,0,1,0,49,14,0.4552589316858726,0.996365487575531
System_Failure,1d_cnn,9,211,188,1,0,3,2,0,2,1,0,0,15,0,0.18771074861288065,0.5364687244097391
System_Failure,1d_cnn,9,212,189,1,1,3,3,3,2,0,1,0,19,5,0.49961112400418833,0.9356041153271993
System_Failure,1d_cnn,9,213,190,1,0,3,0,0,2,0,0,0,15,0,0.19762978570328815,0.4330328901608785
System_Failure,1d_cnn,9,214,191,1,1,3,3,3,2,0,1,0,40,19,0.5308788203323881,0.9736598531405131
System_Failure,1d_cnn,9,215,192,1,1,3,3,1,2,0,0,1,31,2,0.28432801181590683,0.5250658988952637
System_Failure,1d_cnn,9,216,193,1,1,3,3,3,2,0,1,0,16,3,0.37477439766128856,0.7383732795715332
System_Failure,1d_cnn,9,217,194,1,1,3,1,1,2,0,0,1,17,0,0.2425523293661136,0.4805454115072885
System_Failure,1d_cnn,9,218,195,1,1,3,3,3,2,0,1,0,18,3,0.213875439716503,0.8521024584770203
System_Failure,1d_cnn,9,219,196,1,1,3,3,3,2,0,1,0,23,11,0.4819383708409209,0.879200279712677
System_Failure,1d_cnn,9,220,197,1,1,3,3,3,2,0,1,0,32,8,0.35106678210043657,0.9178705811500549
System_Failure,1d_cnn,9,221,198,1,1,3,3,3,2,0,1,0,19,4,0.27356161301334697,0.7875013550122579
System_Failure,1d_cnn,9,222,199,1,1,3,3,3,2,0,1,0,18,4,0.3253179223587115,0.922975758711497
System_Failure,1d_cnn,9,223,200,1,1,3,3,3,2,0,1,0,19,7,0.41049410543290143,0.9843751788139343
System_Failure,1d_cnn,9,224,201,1,1,3,3,3,2,0,1,0,19,7,0.4030272233250894,0.9921724597613016
System_Failure,1d_cnn,9,225,202,1,1,3,3,3,2,0,1,0,19,5,0.3414708611212278,0.8636075456937155
System_Failure,1d_cnn,9,224,210,2,1,3,3,3,2,0,1,0,16,6,0.41384841641411185,0.8724535902341207
System_Failure,1d_cnn,10,226,203,1,1,3,3,3,2,0,1,0,19,11,0.6141682524691549,0.9946019848187765
System_Failure,1d_cnn,10,227,204,1,1,3,2,1,2,0,0,1,18,1,0.2677492286871981,0.4528798460960388
System_Failure,1d_cnn,10,229,205,1,1,3,3,3,2,0,1,0,42,19,0.5327564149592368,0.9965270161628723
System_Failure,1d_cnn,10,230,206,1,1,3,3,3,2,0,1,0,18,6,0.40473059302678815,0.776283840338389
System_Failure,1d_cnn,10,231,207,1,1,3,3,3,2,0,1,0,35,14,0.45025799804854955,0.9978002905845641
System_Failure,1d_cnn,10,232,208,1,0,3,3,0,2,1,0,0,15,2,0.2432474067641629,0.6245039701461792
System_Failure,1d_cnn,10,233,209,1,1,3,3,3,2,0,1,0,31,17,0.5650578806557323,0.9957617123921713
System_Failure,1d_cnn,10,230,216,2,1,3,3,3,2,0,1,0,20,6,0.23137466070863105,0.6860589981079102
System_Failure,1d_cnn,10,231,217,2,1,3,3,3,2,0,1,0,18,6,0.43176912571544995,0.9941826264063517
System_Failure,1d_cnn,10,232,218,2,1,3,3,3,2,0,1,0,20,13,0.5674016222978631,0.9100218613942465
System_Failure,1d_cnn,10,233,219,2,1,3,3,3,2,0,1,0,15,5,0.39933776540888677,0.7538929382960001
System_Failure,1d_cnn,10,234,220,1,1,3,3,3,2,0,1,0,52,10,0.3377691959150326,0.9177505373954773
System_Failure,1d_cnn,10,235,221,1,1,3,3,3,2,0,1,0,18,7,0.44863512298023256,0.7521284421284994
System_Failure,1d_cnn,10,236,222,1,0,3,3,0,2,1,0,0,15,9,0.49433237115542095,0.629935642083486
System_Failure,1d_cnn,10,237,223,1,1,3,3,3,2,0,1,0,43,23,0.5667100302124208,0.9984941283861796
System_Failure,1d_cnn,10,238,224,1,0,3,0,0,2,0,0,0,15,0,0.14250222436255874,0.3195581038792928
System_Failure,1d_cnn,10,239,225,1,1,3,3,3,2,0,1,0,34,16,0.5201678411377704,0.9784898559252421
System_Failure,1d_cnn,10,240,226,1,1,3,3,3,2,0,1,0,37,9,0.4606659874185785,0.9837732315063477
System_Failure,1d_cnn,10,241,227,1,0,3,1,0,2,0,0,0,15,0,0.22109573338594699,0.44876807928085327
System_Failure,1d_cnn,10,242,228,1,1,3,3,3,2,0,1,0,43,8,0.297905037540567,0.8147546648979187
System_Failure,1d_cnn,10,243,229,1,0,3,3,0,2,1,0,0,16,3,0.31606874040638405,0.7165327270825704
System_Failure,1d_cnn,10,245,230,1,0,3,2,0,2,1,0,0,15,2,0.282041804658042,0.5691285133361816
System_Failure,1d_cnn,10,246,231,1,1,3,3,3,2,0,1,0,40,24,0.580522741843015,0.9981421629587809
System_Failure,1d_cnn,10,247,232,1,1,3,3,3,2,0,1,0,46,15,0.44195573261358595,0.9560283025105795
System_Failure,1d_cnn,10,248,233,1,0,3,1,0,2,0,0,0,15,0,0.2005243954559167,0.3944558600584666
System_Failure,1d_cnn,10,249,234,1,1,3,3,3,2,0,1,0,37,12,0.37290694269242586,0.7426139116287231
System_Failure,1d_cnn,10,250,235,1,1,3,3,3,2,0,1,0,33,19,0.4602442354321329,0.7360785802205404
System_Failure,lstm,1,1,1,1,1,3,2,2,2,0,1,0,30,12,0.2592077268804941,0.7210894227027893
System_Failure,lstm,1,2,2,1,1,3,3,3,2,0,1,0,37,30,0.6309645802856566,0.8921525279680887
System_Failure,lstm,1,3,3,1,0,3,0,0,2,0,0,0,17,0,0.06581468132379296,0.16791034738222754
System_Failure,lstm,1,4,4,1,0,3,0,0,2,0,0,0,15,0,0.056672065560188514,0.13734545310338334
System_Failure,lstm,1,5,5,1,1,3,3,3,2,0,1,0,18,6,0.3277334048826661,0.7507485151290894
System_Failure,lstm,1,6,6,1,1,3,3,3,2,0,1,0,22,3,0.29492662908424705,0.7385766903559366
System_Failure,lstm,1,8,8,1,0,3,0,0,2,0,0,0,15,0,0.07012423550089196,0.17854859804113699
System_Failure,lstm,1,9,9,1,0,3,1,0,2,0,0,0,15,0,0.10750281011892686,0.3518107570707798
System_Failure,lstm,1,10,10,1,0,3,0,0,2,0,0,0,15,0,0.062033247926996764,0.12770188351472214
System_Failure,lstm,1,11,11,1,0,3,0,0,2,0,0,0,16,0,0.14839167263320022,0.33342651029427844
System_Failure,lstm,1,12,12,1,0,3,0,0,2,0,0,0,15,0,0.08385559276988104,0.24162207047144568
System_Failure,lstm,1,13,13,1,0,3,1,0,2,0,0,0,15,0,0.15141338116178907,0.4419830838839213
System_Failure,lstm,1,14,14,1,1,3,3,3,2,0,1,0,19,13,0.6164538896103439,0.9362265268961588
System_Failure,lstm,1,15,15,1,1,3,3,3,2,0,1,0,14,8,0.5693885542984519,0.9106643795967102
System_Failure,lstm,1,16,16,1,0,3,0,0,2,0,0,0,16,0,0.049578015362688604,0.08671850090225534
System_Failure,lstm,1,17,17,1,0,3,0,0,2,0,0,0,15,0,0.061193957459181506,0.21974839518467584
System_Failure,lstm,1,18,18,1,0,3,2,0,2,1,0,0,16,1,0.1687294624910767,0.5580601195494334
System_Failure,lstm,1,19,19,1,0,3,0,0,2,0,0,0,15,0,0.07329641511767271,0.15617588162422177
System_Failure,lstm,1,20,20,1,0,3,0,0,2,0,0,0,15,0,0.060513367969542695,0.15946454182267186
System_Failure,lstm,1,21,21,1,0,3,1,0,2,0,0,0,16,0,0.09065816287087117,0.36646111309528345
System_Failure,lstm,1,22,22,1,1,3,3,3,2,0,1,0,27,12,0.41491340033503044,0.9009583791097006
System_Failure,lstm,1,23,23,1,0,3,0,0,2,0,0,0,15,0,0.07124353927146225,0.19916316556433833
System_Failure,lstm,1,24,24,1,0,3,0,0,2,0,0,0,15,0,0.03755550480240744,0.07461936399340625
System_Failure,lstm,1,25,25,1,0,3,0,0,2,0,0,0,16,0,0.047265205260676596,0.11073286955555277
System_Failure,lstm,2,26,26,1,0,3,1,0,2,0,0,0,15,0,0.17908196329242648,0.40526432792345685
System_Failure,lstm,2,27,27,1,0,3,0,0,2,0,0,0,15,0,0.10746354976048068,0.2129201889038085
System_Failure,lstm,2,28,28,1,0,3,3,0,2,1,0,0,16,3,0.3019631974942361,0.559220959742864
System_Failure,lstm,2,29,29,1,0,3,0,0,2,0,0,0,15,0,0.14863941023747124,0.3180436044931412
System_Failure,lstm,2,30,30,1,0,3,0,0,2,0,0,0,15,0,0.11824965510103433,0.20628149807453153
System_Failure,lstm,2,31,31,1,0,3,0,0,2,0,0,0,14,0,0.10855211164536216,0.21259032934904099
System_Failure,lstm,2,32,32,1,0,3,0,0,2,0,0,0,15,0,0.09535618532035083,0.15683558769524097
System_Failure,lstm,2,33,33,1,0,3,3,0,2,1,0,0,16,1,0.19428418957007426,0.48198089996973675
System_Failure,lstm,2,34,34,1,0,3,0,0,2,0,0,0,15,0,0.11351613091925776,0.2097545067469279
System_Failure,lstm,2,35,35,1,1,3,3,3,2,0,1,0,20,5,0.2986677811481059,0.6775360703468323
System_Failure,lstm,2,36,36,1,1,3,3,3,2,0,1,0,24,23,0.7842207224004798,0.9216261506080627
System_Failure,lstm,2,37,37,1,0,3,0,0,2,0,0,0,15,0,0.18444198403093545,0.288973405957222
System_Failure,lstm,2,38,38,1,0,3,1,0,2,0,0,0,15,0,0.14070618324395678,0.35406720638275146
System_Failure,lstm,2,39,39,1,1,3,3,3,2,0,1,0,15,10,0.5502853881981637,0.809889018535614
System_Failure,lstm,2,40,40,1,1,3,3,3,2,0,1,0,20,16,0.6628068948785464,0.8739505608876547
System_Failure,lstm,2,41,41,1,0,3,1,0,2,0,0,0,15,0,0.15290741481714776,0.3848511725664139
System_Failure,lstm,2,42,42,1,1,3,3,3,2,0,1,0,71,68,0.8107880649152496,0.9109147191047668
System_Failure,lstm,2,43,43,1,0,3,0,0,2,0,0,0,15,0,0.11311921307610137,0.18281499048074082
System_Failure,lstm,2,44,44,1,0,3,1,0,2,0,0,0,15,0,0.1192814592685964,0.4229673643906911
System_Failure,lstm,2,45,45,1,0,3,0,0,2,0,0,0,15,0,0.09259817809280418,0.20083673298358914
System_Failure,lstm,2,48,48,1,0,3,0,0,2,0,0,0,15,0,0.13167900732821886,0.20498425513505933
System_Failure,lstm,2,49,49,1,0,3,1,0,2,0,0,0,15,0,0.172199947014451,0.5065096219380697
System_Failure,lstm,2,50,50,1,0,3,0,0,2,0,0,0,15,0,0.0853346373678909,0.13024288664261496
System_Failure,lstm,3,51,51,1,0,3,0,0,2,0,0,0,15,0,0.05134187591158677,0.13637981315453843
System_Failure,lstm,3,52,52,1,0,3,0,0,2,0,0,0,15,0,0.04178356598648755,0.11509534344077106
System_Failure,lstm,3,53,53,1,1,3,3,3,2,0,1,0,43,29,0.5701382239601871,0.9514157772064209
System_Failure,lstm,3,54,54,1,0,3,0,0,2,0,0,0,15,0,0.06542828418314453,0.1848146704336007
System_Failure,lstm,3,55,55,1,0,3,0,0,2,0,0,0,15,0,0.05220279488712544,0.1474064414699872
System_Failure,lstm,3,56,56,1,0,3,0,0,2,0,0,0,15,0,0.08350076840983493,0.1927361798783143
System_Failure,lstm,3,57,57,1,0,3,0,0,2,0,0,0,32,0,0.06571093426706885,0.282749039431413
System_Failure,lstm,3,58,58,1,0,3,2,0,2,1,0,0,15,1,0.16953699199689756,0.49388863643010456
System_Failure,lstm,3,59,59,1,0,3,0,0,2,0,0,0,15,0,0.07068366170343422,0.14585926135381058
System_Failure,lstm,3,60,60,1,0,3,0,0,2,0,0,0,16,0,0.09321055415784936,0.20736112693945566
System_Failure,lstm,3,61,61,1,0,3,0,0,2,0,0,0,13,0,0.05653346289331328,0.21180150906244913
System_Failure,lstm,3,62,62,1,0,3,0,0,2,0,0,0,16,0,0.04072134192877754,0.14594512308637295
System_Failure,lstm,3,63,63,1,1,3,3,3,2,0,1,0,31,15,0.4700897289940747,0.8990514278411865
System_Failure,lstm,3,64,64,1,1,3,3,3,2,0,1,0,16,6,0.44119053485337645,0.9193354447682699
System_Failure,lstm,3,65,65,1,1,3,3,3,2,0,1,0,13,6,0.3438099423089088,0.7963934342066447
System_Failure,lstm,3,66,66,1,0,3,3,0,2,1,0,0,17,3,0.20316053413804253,0.6521609326203665
System_Failure,lstm,3,67,67,1,1,3,3,3,2,0,1,0,15,6,0.44467528611421586,0.9248079260190328
System_Failure,lstm,3,68,68,1,0,3,0,0,2,0,0,0,15,0,0.040195919200777946,0.08205821799735223
System_Failure,lstm,3,69,69,1,1,3,3,3,2,0,1,0,24,12,0.4855471168670596,0.9512205719947815
System_Failure,lstm,3,70,70,1,0,3,0,0,2,0,0,0,15,0,0.07689690175983636,0.25253358980019885
System_Failure,lstm,3,71,71,1,0,3,0,0,2,0,0,0,9,0,0.10035620374536068,0.1529653544227282
System_Failure,lstm,3,72,72,1,0,3,0,0,2,0,0,0,15,0,0.0941372852462033,0.21877784033616385
System_Failure,lstm,3,73,73,1,0,3,3,0,2,1,0,0,16,3,0.3134074232463414,0.6114729742209116
System_Failure,lstm,3,75,74,1,0,3,0,0,2,0,0,0,15,0,0.05736033995118401,0.1030198807517687
System_Failure,lstm,4,76,75,1,1,3,3,3,2,0,1,0,15,5,0.315288624436491,0.9601184527079264
System_Failure,lstm,4,85,84,1,0,3,3,0,2,1,0,0,20,6,0.3287014960272548,0.9537291328112284
System_Failure,lstm,4,86,85,1,1,3,3,3,2,0,1,0,20,13,0.6233937506253521,0.9884683688481649
System_Failure,lstm,4,87,86,1,1,3,3,3,2,0,1,0,20,6,0.2875034221913665,0.9879919489224752
System_Failure,lstm,4,88,87,1,0,3,1,0,2,0,0,0,15,0,0.030114818511841154,0.21183883150418595
System_Failure,lstm,4,89,88,1,0,3,3,0,2,1,0,0,15,3,0.18695211192179054,0.632699211438497
System_Failure,lstm,4,90,89,1,0,3,0,0,2,0,0,0,15,0,0.037796755176451424,0.17401774848500884
System_Failure,lstm,4,91,90,1,1,3,3,3,2,0,1,0,15,10,0.5544414628711011,0.8969734311103821
System_Failure,lstm,4,92,91,1,1,3,3,3,2,0,1,0,15,10,0.6008915967411464,0.98610387245814
System_Failure,lstm,4,93,92,1,0,3,0,0,2,0,0,0,15,0,0.01981335380890713,0.05214244313538074
System_Failure,lstm,4,94,93,1,0,3,0,0,2,0,0,0,15,0,0.01383026655918603,0.0317065686297913
System_Failure,lstm,4,95,94,1,1,3,3,3,2,0,1,0,15,8,0.51633243629088,0.9881577690442404
System_Failure,lstm,4,96,95,1,1,3,3,3,2,0,1,0,7,5,0.6592801958322525,0.9889951745669047
System_Failure,lstm,4,97,96,1,1,3,3,3,2,0,1,0,15,7,0.5079063734867506,0.988050123055776
System_Failure,lstm,4,98,97,1,0,3,1,0,2,0,0,0,15,0,0.031549487242268144,0.27694047552843887
System_Failure,lstm,4,99,98,1,1,3,3,3,2,0,1,0,92,54,0.6031236945148691,0.9942885637283325
System_Failure,lstm,4,100,99,1,0,3,0,0,2,0,0,0,15,0,0.023900203334374502,0.1103067640215158
System_Failure,lstm,5,101,100,1,0,3,1,0,2,0,0,0,15,0,0.09604728978334198,0.27198366696635884
System_Failure,lstm,5,102,101,1,0,3,0,0,2,0,0,0,15,0,0.057209925684663925,0.10867982481916744
System_Failure,lstm,5,103,102,1,1,3,3,3,2,0,1,0,54,48,0.7593315833788595,0.9956665436426798
System_Failure,lstm,5,104,103,1,0,3,0,0,2,0,0,0,2,0,0.037968597064415584,0.049014570191502536
System_Failure,lstm,5,105,104,1,1,3,3,3,2,0,1,0,14,10,0.6697377094200679,0.990476131439209
System_Failure,lstm,5,106,105,1,0,3,0,0,2,0,0,0,15,0,0.04552368996664877,0.10093561808268224
System_Failure,lstm,5,107,106,1,0,3,0,0,2,0,0,0,15,0,0.06961808967300583,0.32885322471459705
System_Failure,lstm,5,108,107,1,1,3,3,3,2,0,1,0,47,22,0.4569483927900222,0.9702006181081136
System_Failure,lstm,5,109,108,1,0,3,2,0,2,1,0,0,15,3,0.23011236238396826,0.7152095635732015
System_Failure,lstm,5,110,109,1,0,3,0,0,2,0,0,0,4,0,0.03363547792347766,0.0693785635133584
System_Failure,lstm,5,111,110,1,0,3,0,0,2,0,0,0,16,0,0.04206188527556753,0.11200941850741701
System_Failure,lstm,5,112,111,1,0,3,0,0,2,0,0,0,15,0,0.048982696876757624,0.13282919178406397
System_Failure,lstm,5,113,112,1,0,3,3,0,2,1,0,0,15,2,0.23300253094898327,0.6453464130560557
System_Failure,lstm,5,114,113,1,0,3,0,0,2,0,0,0,16,0,0.058466437563765745,0.14790894339481986
System_Failure,lstm,5,115,114,1,1,3,3,3,2,0,1,0,43,12,0.36865954624864367,0.9944553375244141
System_Failure,lstm,5,116,115,1,0,3,0,0,2,0,0,0,15,0,0.07691281523762473,0.316369225581487
System_Failure,lstm,5,117,116,1,1,3,3,3,2,0,1,0,19,5,0.4013615075433463,0.9916109442710876
System_Failure,lstm,5,118,117,1,1,3,3,3,2,0,1,0,30,8,0.33193859028009076,0.9915122985839844
System_Failure,lstm,5,119,118,1,0,3,0,0,2,0,0,0,16,0,0.03105639443189521,0.09233279277880979
System_Failure,lstm,5,120,119,1,0,3,1,0,2,0,0,0,15,0,0.11756368016617162,0.35135672241449356
System_Failure,lstm,5,121,120,1,0,3,0,0,2,0,0,0,16,0,0.025266061100410245,0.06215041006604827
System_Failure,lstm,5,122,121,1,0,3,0,0,2,0,0,0,15,0,0.06829706300050016,0.19405373434225714
System_Failure,lstm,5,123,122,1,0,3,0,0,2,0,0,0,14,0,0.020090615432265917,0.04264837503433223
System_Failure,lstm,5,124,123,1,0,3,0,0,2,0,0,0,16,0,0.01742739402106958,0.04425189147392903
System_Failure,lstm,5,125,124,1,0,3,0,0,2,0,0,0,13,0,0.03654226355063604,0.09162103633085882
System_Failure,lstm,7,151,129,1,0,3,0,0,2,0,0,0,15,0,0.017766527081322283,0.058093635986248594
System_Failure,lstm,7,152,130,1,1,3,3,3,2,0,1,0,21,7,0.33892534189997975,0.9957167506217957
System_Failure,lstm,7,153,131,1,0,3,0,0,2,0,0,0,15,0,0.020804891828447532,0.06811256334185593
System_Failure,lstm,7,154,132,1,0,3,0,0,2,0,0,0,16,0,0.0530342895435751,0.20797461643815038
System_Failure,lstm,7,155,133,1,0,3,0,0,2,0,0,0,15,0,0.012403394281864117,0.042956932758291495
System_Failure,lstm,7,156,134,1,0,3,0,0,2,0,0,0,15,0,0.024027838314779882,0.06929702932635937
System_Failure,lstm,7,157,135,1,0,3,0,0,2,0,0,0,16,0,0.0197683464333143,0.09226217369238533
System_Failure,lstm,7,159,137,1,1,3,3,3,2,0,1,0,23,9,0.4226763243010888,0.9955659707387289
System_Failure,lstm,7,160,138,1,1,3,3,3,2,0,1,0,16,5,0.35224150587843417,0.9395658771197001
System_Failure,lstm,7,161,139,1,0,3,0,0,2,0,0,0,15,0,0.013596668244442953,0.0421121859302123
System_Failure,lstm,7,162,140,1,0,3,0,0,2,0,0,0,15,0,0.02574202427123151,0.06603376567363738
System_Failure,lstm,7,163,141,1,1,3,3,3,2,0,1,0,44,11,0.3012823664819624,0.995795746644338
System_Failure,lstm,7,164,142,1,1,3,3,3,2,0,1,0,21,9,0.482302904616864,0.9935053388277691
System_Failure,lstm,7,165,143,1,0,3,2,0,2,1,0,0,15,1,0.1412856575929456,0.46234892308712006
System_Failure,lstm,7,166,144,1,0,3,0,0,2,0,0,0,15,0,0.022990023908722686,0.06251142919063567
System_Failure,lstm,7,167,145,1,0,3,1,0,2,0,0,0,15,0,0.07843406622091095,0.5297691623369852
System_Failure,lstm,7,168,146,1,0,3,2,0,2,1,0,0,16,1,0.10812154877445812,0.5720159510771433
System_Failure,lstm,7,169,147,1,0,3,0,0,2,0,0,0,15,0,0.018135760326145372,0.0462024534742037
System_Failure,lstm,7,170,148,1,1,3,3,3,2,0,1,0,47,10,0.2675920014776593,0.9939520359039307
System_Failure,lstm,7,171,149,1,0,3,1,0,2,0,0,0,15,0,0.13361284695565698,0.5135722160339355
System_Failure,lstm,7,172,150,1,0,3,0,0,2,0,0,0,15,0,0.021115604239619393,0.10277607416113214
System_Failure,lstm,7,173,151,1,1,3,3,3,2,0,1,0,21,9,0.40686945818985504,0.9875806172688802
System_Failure,lstm,7,174,152,1,1,3,3,3,2,0,1,0,19,6,0.3807057717880397,0.9921130736668905
System_Failure,lstm,7,175,153,1,1,3,3,3,2,0,1,0,35,14,0.4078101049199523,0.9955518245697021
System_Failure,lstm,8,176,154,1,0,3,1,0,2,0,0,0,15,0,0.3444429596265157,0.4958500365416209
System_Failure,lstm,8,177,155,1,0,3,1,0,2,0,0,0,15,0,0.3072351243760851,0.42911496758461
System_Failure,lstm,8,178,156,1,0,3,0,0,2,0,0,0,16,0,0.29972823616117233,0.3800036410490672
System_Failure,lstm,8,179,157,1,0,3,0,0,2,0,0,0,15,0,0.2955340209934446,0.38129680355389906
System_Failure,lstm,8,180,158,1,1,3,0,0,2,0,0,1,15,0,0.3189564575751623,0.43363381425539654
System_Failure,lstm,8,181,159,1,0,3,0,0,2,0,0,0,14,0,0.25196810918194906,0.4026150902112325
System_Failure,lstm,8,182,160,1,1,3,3,3,2,0,1,0,18,4,0.40816151157573416,0.8163928588231405
System_Failure,lstm,8,183,161,1,1,3,3,3,2,0,1,0,38,18,0.4683741962439136,0.9166431029637655
System_Failure,lstm,8,184,162,1,0,3,1,0,2,0,0,0,15,0,0.28136399255858524,0.5026621023813883
System_Failure,lstm,8,185,163,1,1,3,3,3,2,0,1,0,6,6,0.9441490835613675,0.9496433734893799
System_Failure,lstm,8,199,176,1,0,3,0,0,2,0,0,0,7,0,0.3276301594007583,0.41070406635602313
System_Failure,lstm,8,200,177,1,1,3,2,2,2,0,1,0,15,0,0.3418832583559884,0.49165759483973187
