target,window_size,feature_set,model,test_block,cycle,cycle_run,cycle_occurrence,window_count,positive_window_count,predicted_positive_window_count,negative_alert_window_count,true_event_cycle,event_detected_on_positive_window,normal_cycle_false_alarm,first_positive_window_end_step,first_detected_positive_window_end_step,anomaly_window_detection_delay_steps
GripLost,10,all_sensors,rf_smote,1,9,9,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,10,10,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,11,11,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,12,12,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,13,13,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,14,14,1,19,18,4,0,1,1.0,,9.0,22.0,13.0
GripLost,10,all_sensors,rf_smote,1,15,15,1,14,14,1,0,1,1.0,,9.0,21.0,12.0
GripLost,10,all_sensors,rf_smote,1,16,16,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,17,17,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,18,18,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,19,19,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,20,20,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,21,21,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,22,22,1,27,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,23,23,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,24,24,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,1,25,25,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,26,26,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,27,27,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,28,28,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,29,29,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,30,30,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,31,31,1,14,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,32,32,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,33,33,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,34,34,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,35,35,1,20,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,36,36,1,24,18,10,0,1,1.0,,9.0,23.0,14.0
GripLost,10,all_sensors,rf_smote,2,37,37,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,38,38,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,39,39,1,15,13,10,0,1,1.0,,9.0,11.0,2.0
GripLost,10,all_sensors,rf_smote,2,40,40,1,20,11,4,1,1,1.0,,18.0,23.0,5.0
GripLost,10,all_sensors,rf_smote,2,41,41,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,42,42,1,71,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,43,43,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,44,44,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,45,45,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,48,48,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,49,49,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,2,50,50,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,51,51,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,52,52,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,53,53,1,43,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,54,54,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,55,55,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,56,56,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,57,57,1,32,0,1,1,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,3,58,58,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,59,59,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,60,60,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,61,61,1,13,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,62,62,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,63,63,1,31,13,10,0,1,1.0,,26.0,26.0,0.0
GripLost,10,all_sensors,rf_smote,3,64,64,1,16,14,10,0,1,1.0,,9.0,12.0,3.0
GripLost,10,all_sensors,rf_smote,3,65,65,1,13,12,4,0,1,1.0,,9.0,18.0,9.0
GripLost,10,all_sensors,rf_smote,3,66,66,1,17,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,67,67,1,15,6,7,1,1,1.0,,18.0,18.0,0.0
GripLost,10,all_sensors,rf_smote,3,68,68,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,69,69,1,24,5,7,2,1,1.0,,28.0,28.0,0.0
GripLost,10,all_sensors,rf_smote,3,70,70,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,71,71,1,9,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,72,72,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,73,73,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,3,75,74,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,76,75,1,15,5,3,0,1,1.0,,19.0,21.0,2.0
GripLost,10,all_sensors,rf_smote,4,85,84,1,20,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,86,85,1,20,5,5,0,1,1.0,,24.0,24.0,0.0
GripLost,10,all_sensors,rf_smote,4,87,86,1,20,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,88,87,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,89,88,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,90,89,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,91,90,1,15,5,6,1,1,1.0,,19.0,19.0,0.0
GripLost,10,all_sensors,rf_smote,4,92,91,1,15,5,8,3,1,1.0,,19.0,19.0,0.0
GripLost,10,all_sensors,rf_smote,4,93,92,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,94,93,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,95,94,1,15,13,10,0,1,1.0,,9.0,12.0,3.0
GripLost,10,all_sensors,rf_smote,4,96,95,1,7,5,5,0,1,1.0,,11.0,11.0,0.0
GripLost,10,all_sensors,rf_smote,4,97,96,1,15,5,8,3,1,1.0,,19.0,19.0,0.0
GripLost,10,all_sensors,rf_smote,4,98,97,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,99,98,1,92,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,4,100,99,1,15,0,1,1,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,5,101,100,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,102,101,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,103,102,1,54,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,104,103,1,2,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,105,104,1,14,12,7,0,1,1.0,,9.0,9.0,0.0
GripLost,10,all_sensors,rf_smote,5,106,105,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,107,106,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,108,107,1,47,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,109,108,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,110,109,1,4,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,111,110,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,112,111,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,113,112,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,114,113,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,115,114,1,43,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,116,115,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,117,116,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,118,117,1,30,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,119,118,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,120,119,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,121,120,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,122,121,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,123,122,1,14,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,124,123,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,5,125,124,1,13,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,151,129,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,152,130,1,21,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,153,131,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,154,132,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,155,133,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,156,134,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,157,135,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,159,137,1,23,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,160,138,1,16,15,6,0,1,1.0,,9.0,19.0,10.0
GripLost,10,all_sensors,rf_smote,7,161,139,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,162,140,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,163,141,1,44,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,164,142,1,21,5,3,1,1,1.0,,25.0,28.0,3.0
GripLost,10,all_sensors,rf_smote,7,165,143,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,166,144,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,167,145,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,168,146,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,169,147,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,170,148,1,47,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,171,149,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,172,150,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,7,173,151,1,21,6,7,1,1,1.0,,24.0,24.0,0.0
GripLost,10,all_sensors,rf_smote,7,174,152,1,19,5,5,0,1,1.0,,23.0,23.0,0.0
GripLost,10,all_sensors,rf_smote,7,175,153,1,35,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,176,154,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,177,155,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,178,156,1,16,0,1,1,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,8,179,157,1,15,0,2,2,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,8,180,158,1,15,6,6,0,1,1.0,,18.0,18.0,0.0
GripLost,10,all_sensors,rf_smote,8,181,159,1,14,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,182,160,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,183,161,1,38,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,184,162,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,185,163,1,6,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,199,176,1,7,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,8,200,177,1,15,13,12,0,1,1.0,,9.0,9.0,0.0
GripLost,10,all_sensors,rf_smote,9,201,178,1,30,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,202,179,1,15,6,6,0,1,1.0,,18.0,18.0,0.0
GripLost,10,all_sensors,rf_smote,9,203,180,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,204,181,1,38,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,205,182,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,206,183,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,207,184,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,208,185,1,14,13,8,0,1,1.0,,9.0,11.0,2.0
GripLost,10,all_sensors,rf_smote,9,209,186,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,210,187,1,49,0,1,1,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,9,211,188,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,212,189,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,213,190,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,214,191,1,40,10,10,0,1,1.0,,36.0,36.0,0.0
GripLost,10,all_sensors,rf_smote,9,215,192,1,31,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,216,193,1,16,15,4,0,1,1.0,,9.0,9.0,0.0
GripLost,10,all_sensors,rf_smote,9,217,194,1,17,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,218,195,1,18,0,1,1,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,9,219,196,1,23,19,2,0,1,1.0,,11.0,18.0,7.0
GripLost,10,all_sensors,rf_smote,9,220,197,1,32,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,221,198,1,19,17,3,0,1,1.0,,9.0,10.0,1.0
GripLost,10,all_sensors,rf_smote,9,222,199,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,223,200,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,224,201,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,225,202,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,9,224,210,2,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,226,203,1,19,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,227,204,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,229,205,1,42,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,230,206,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,231,207,1,35,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,232,208,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,233,209,1,31,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,230,216,2,20,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,231,217,2,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,232,218,2,20,18,2,0,1,1.0,,9.0,27.0,18.0
GripLost,10,all_sensors,rf_smote,10,233,219,2,15,6,3,0,1,1.0,,18.0,21.0,3.0
GripLost,10,all_sensors,rf_smote,10,234,220,1,52,13,0,0,1,0.0,,20.0,,
GripLost,10,all_sensors,rf_smote,10,235,221,1,18,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,236,222,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,237,223,1,43,13,6,0,1,1.0,,35.0,36.0,1.0
GripLost,10,all_sensors,rf_smote,10,238,224,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,239,225,1,34,0,2,2,0,,1.0,,,
GripLost,10,all_sensors,rf_smote,10,240,226,1,37,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,241,227,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,242,228,1,43,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,243,229,1,16,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,245,230,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,246,231,1,40,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,247,232,1,46,10,0,0,1,0.0,,17.0,,
GripLost,10,all_sensors,rf_smote,10,248,233,1,15,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,249,234,1,37,0,0,0,0,,0.0,,,
GripLost,10,all_sensors,rf_smote,10,250,235,1,33,9,9,0,1,1.0,,33.0,33.0,0.0
GripLost,10,no_temperature,rf_smote,1,1,1,1,30,0,2,2,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,1,2,2,1,37,34,13,0,1,1.0,,9.0,10.0,1.0
GripLost,10,no_temperature,rf_smote,1,3,3,1,17,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,4,4,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,5,5,1,18,7,6,0,1,1.0,,20.0,21.0,1.0
GripLost,10,no_temperature,rf_smote,1,6,6,1,22,17,9,0,1,1.0,,14.0,17.0,3.0
GripLost,10,no_temperature,rf_smote,1,8,8,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,9,9,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,10,10,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,11,11,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,12,12,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,13,13,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,14,14,1,19,18,5,0,1,1.0,,9.0,22.0,13.0
GripLost,10,no_temperature,rf_smote,1,15,15,1,14,14,5,0,1,1.0,,9.0,18.0,9.0
GripLost,10,no_temperature,rf_smote,1,16,16,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,17,17,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,18,18,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,19,19,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,20,20,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,21,21,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,22,22,1,27,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,23,23,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,24,24,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,1,25,25,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,26,26,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,27,27,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,28,28,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,29,29,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,30,30,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,31,31,1,14,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,32,32,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,33,33,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,34,34,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,35,35,1,20,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,36,36,1,24,18,12,0,1,1.0,,9.0,11.0,2.0
GripLost,10,no_temperature,rf_smote,2,37,37,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,38,38,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,39,39,1,15,13,10,0,1,1.0,,9.0,11.0,2.0
GripLost,10,no_temperature,rf_smote,2,40,40,1,20,11,4,1,1,1.0,,18.0,23.0,5.0
GripLost,10,no_temperature,rf_smote,2,41,41,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,42,42,1,71,0,7,7,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,2,43,43,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,44,44,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,45,45,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,48,48,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,49,49,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,2,50,50,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,51,51,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,52,52,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,53,53,1,43,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,54,54,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,55,55,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,56,56,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,57,57,1,32,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,3,58,58,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,59,59,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,60,60,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,61,61,1,13,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,62,62,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,63,63,1,31,13,12,2,1,1.0,,26.0,26.0,0.0
GripLost,10,no_temperature,rf_smote,3,64,64,1,16,14,10,0,1,1.0,,9.0,12.0,3.0
GripLost,10,no_temperature,rf_smote,3,65,65,1,13,12,6,0,1,1.0,,9.0,9.0,0.0
GripLost,10,no_temperature,rf_smote,3,66,66,1,17,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,67,67,1,15,6,7,1,1,1.0,,18.0,18.0,0.0
GripLost,10,no_temperature,rf_smote,3,68,68,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,69,69,1,24,5,7,2,1,1.0,,28.0,28.0,0.0
GripLost,10,no_temperature,rf_smote,3,70,70,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,71,71,1,9,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,72,72,1,15,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,3,73,73,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,3,75,74,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,76,75,1,15,5,4,0,1,1.0,,19.0,19.0,0.0
GripLost,10,no_temperature,rf_smote,4,85,84,1,20,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,86,85,1,20,5,5,0,1,1.0,,24.0,24.0,0.0
GripLost,10,no_temperature,rf_smote,4,87,86,1,20,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,88,87,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,89,88,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,90,89,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,91,90,1,15,5,9,4,1,1.0,,19.0,19.0,0.0
GripLost,10,no_temperature,rf_smote,4,92,91,1,15,5,7,2,1,1.0,,19.0,19.0,0.0
GripLost,10,no_temperature,rf_smote,4,93,92,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,94,93,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,95,94,1,15,13,11,0,1,1.0,,9.0,9.0,0.0
GripLost,10,no_temperature,rf_smote,4,96,95,1,7,5,6,1,1,1.0,,11.0,11.0,0.0
GripLost,10,no_temperature,rf_smote,4,97,96,1,15,5,9,4,1,1.0,,19.0,19.0,0.0
GripLost,10,no_temperature,rf_smote,4,98,97,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,99,98,1,92,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,4,100,99,1,15,0,1,1,0,,1.0,,,
GripLost,10,no_temperature,rf_smote,5,101,100,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,102,101,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,103,102,1,54,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,104,103,1,2,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,105,104,1,14,12,9,0,1,1.0,,9.0,9.0,0.0
GripLost,10,no_temperature,rf_smote,5,106,105,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,107,106,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,108,107,1,47,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,109,108,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,110,109,1,4,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,111,110,1,16,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,112,111,1,15,0,0,0,0,,0.0,,,
GripLost,10,no_temperature,rf_smote,5,113,112,1,15,0,0,0,0,,0.0,,,
