target,model_variant,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_cycle_alert,consensus_event_detected
ProtectiveStop,lstm_autoencoder_19_raw_q95,7,171,149,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,7,172,150,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,7,173,151,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,7,174,152,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,7,175,153,1,1,3,3,3,2,1,1
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,151,129,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,152,130,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,153,131,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,154,132,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,155,133,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,156,134,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,157,135,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,159,137,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,160,138,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,161,139,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,162,140,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,163,141,1,1,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,164,142,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,165,143,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,166,144,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,167,145,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,168,146,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,169,147,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,170,148,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,171,149,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,172,150,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,173,151,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,174,152,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,7,175,153,1,1,3,3,3,2,1,1
GripLost,lstm_autoencoder_19_raw_q90,7,151,129,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,152,130,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,153,131,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,154,132,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,155,133,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,156,134,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,157,135,1,0,3,1,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,159,137,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,160,138,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,161,139,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,162,140,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,163,141,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,164,142,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,165,143,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,166,144,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,167,145,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,168,146,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,169,147,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,7,170,148,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,171,149,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,172,150,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,173,151,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,174,152,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,7,175,153,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,151,129,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,152,130,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,153,131,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,154,132,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,155,133,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,156,134,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,157,135,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,159,137,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,160,138,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,161,139,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,162,140,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,163,141,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,164,142,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,165,143,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,166,144,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,167,145,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,168,146,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,169,147,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q95,7,170,148,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,171,149,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,172,150,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,173,151,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,174,152,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,7,175,153,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,151,129,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,152,130,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,153,131,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,154,132,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,155,133,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,156,134,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,157,135,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,159,137,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,160,138,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,161,139,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,162,140,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,163,141,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,164,142,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,165,143,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,166,144,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,167,145,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,168,146,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,169,147,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,170,148,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,171,149,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,172,150,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,173,151,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,174,152,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,7,175,153,1,0,3,3,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q90,8,176,154,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,177,155,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,178,156,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,179,157,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,180,158,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,181,159,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,182,160,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,183,161,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,184,162,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,185,163,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,199,176,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,8,200,177,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,176,154,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,177,155,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,178,156,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,179,157,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,180,158,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,181,159,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,182,160,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,183,161,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,184,162,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,185,163,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,199,176,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,8,200,177,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,176,154,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,177,155,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,178,156,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,179,157,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,180,158,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,181,159,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,182,160,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,183,161,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,184,162,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,185,163,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,199,176,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,8,200,177,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,176,154,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,177,155,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,178,156,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,179,157,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,180,158,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,181,159,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,182,160,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,183,161,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,184,162,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,185,163,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,199,176,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,8,200,177,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,176,154,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,177,155,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,178,156,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,179,157,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,180,158,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,181,159,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,182,160,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,183,161,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,184,162,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,185,163,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,199,176,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,8,200,177,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,176,154,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,177,155,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,178,156,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,179,157,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,180,158,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,181,159,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,182,160,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,183,161,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,184,162,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,185,163,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,199,176,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,8,200,177,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,176,154,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,177,155,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,178,156,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,179,157,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,180,158,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,181,159,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,182,160,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,183,161,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,184,162,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,185,163,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,199,176,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,8,200,177,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,176,154,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,177,155,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,178,156,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,179,157,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,180,158,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,181,159,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,182,160,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,183,161,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,184,162,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,185,163,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,199,176,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,8,200,177,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,176,154,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,177,155,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,178,156,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,179,157,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,180,158,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,181,159,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,182,160,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,183,161,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,184,162,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,185,163,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,199,176,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,8,200,177,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,201,178,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,202,179,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,203,180,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,204,181,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,205,182,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,206,183,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,207,184,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,208,185,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,209,186,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,210,187,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,211,188,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,212,189,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,213,190,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,214,191,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,215,192,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,216,193,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,217,194,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,218,195,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,219,196,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,220,197,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,221,198,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,222,199,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,223,200,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,224,201,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,225,202,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,9,224,210,2,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,201,178,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,202,179,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,203,180,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,204,181,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,205,182,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,206,183,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,207,184,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,208,185,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,209,186,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,210,187,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,211,188,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,212,189,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,213,190,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,214,191,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,215,192,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,216,193,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,217,194,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,218,195,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,219,196,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,220,197,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,221,198,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,222,199,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,223,200,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,224,201,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,225,202,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,9,224,210,2,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,201,178,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,202,179,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,203,180,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,204,181,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,205,182,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,206,183,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,207,184,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,208,185,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,209,186,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,210,187,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,211,188,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,212,189,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,213,190,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,214,191,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,215,192,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,216,193,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,217,194,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,218,195,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,219,196,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,220,197,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,221,198,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,222,199,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,223,200,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,224,201,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,225,202,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,9,224,210,2,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,201,178,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,202,179,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,203,180,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,204,181,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,205,182,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,206,183,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,207,184,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,9,208,185,1,0,3,0,0,2,0,0
